Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,microtubule cytoskeleton organization involved in mitosis (GO:1902850),37/128,2.315909047176031e-18,8.508649839324737e-15,0,0,7.76309736774853,315.23399401295234,GPSM2;ERCC6L;ZWILCH;BUB1B;CDCA8;TTK;WDR62;KIF11;CENPA;AURKB;AURKA;CDC20;CCNB1;DSN1;NUF2;NUSAP1;RCC1;BUB1;DLGAP5;CENPU;STIL;PLK1;NDC80;CENPE;KIF18A;CENPF;ESPL1;CENPH;CENPI;KIF4A;CENPK;TACC3;BIRC5;KIF2C;CENPN;SPC24;MAD2L1
GO_Biological_Process_2021,mitotic spindle organization (GO:0007052),39/157,8.861749561795759e-17,1.627903394501881e-13,0,0,6.314151769615167,233.3849554927045,GPSM2;ERCC6L;ZWILCH;BUB1B;CDCA8;TTK;WDR62;KIF11;CENPA;AURKB;AURKA;CDC20;CCNB1;DSN1;NUF2;RCC1;BUB1;DLGAP5;CENPU;STIL;PLK1;KIF23;NDC80;MZT1;TPX2;CENPE;KIF18A;CENPF;CENPH;KIFC1;CENPI;PRC1;KIF4A;CENPK;BIRC5;KIF2C;CENPN;SPC24;MAD2L1
GO_Biological_Process_2021,mitotic sister chromatid segregation (GO:0000070),28/102,1.3210599268984414e-13,1.6178580571416243e-10,0,0,7.1656827167849215,212.49955217108916,CDCA5;NCAPG2;KIF14;CDCA8;NCAPG;NCAPH;CCNB1;DSN1;NUSAP1;CEP55;DLGAP5;SPAG5;PLK1;KIF23;KNSTRN;NDC80;CENPE;KIF18A;KIF18B;PSRC1;ESPL1;KIFC1;PRC1;CENPK;CDK1;KIF2C;NCAPD2;NCAPD3
GO_Biological_Process_2021,positive regulation of cell cycle process (GO:0090068),26/101,4.984313198822025e-12,4.5780916731180305e-09,0,0,6.551653333333333,170.50497954208808,GPSM2;FEN1;KIF14;AURKB;AURKA;CCNB1;RACGAP1;NUSAP1;DRD2;ECT2;E2F7;PLK4;RANBP1;SPAG5;DDX11;KIF23;CDC6;NDC80;CDC25B;EREG;CIT;SSTR5;IL1A;DBF4;KIF20B;MAD2L1
GO_Biological_Process_2021,regulation of cell population proliferation (GO:0042127),85/764,1.2096852816838495e-11,8.888767449812925e-09,0,0,2.433839537107611,61.1820427565306,IFITM1;CSF2;CXCL8;REG1B;REG1A;HILPDA;KIF14;CXCL1;DUSP15;FOXM1;AREG;CXCL5;SHH;ESM1;MYC;TIMP1;SOX9;SOX4;KRT6A;IL11;TESC;PROX1;AXIN2;PGF;GNL3;CDC25B;EREG;NME1;SSTR5;SULT2B1;IL1A;AZGP1;SAPCD2;CEACAM6;TIMELESS;BIRC5;BIRC7;KIF20B;REG3A;CCL3L1;PRKDC;UHRF1;NOP2;LEF1;CDCA7;TTK;TBRG4;DLL4;ADGRG1;PDPN;ZNF503;DRD2;WNT2;S100A11;E2F7;TCFL5;JAG2;TFAP2A;CGREF1;CDKN2A;LIF;OSM;HMGA1;CDC6;INHBA;DHRS2;MAPK15;SHCBP1;AGT;VEGFA;BMP4;SQLE;MLXIPL;TFAP4;FABP6;CDK4;PRC1;BAMBI;FGF19;FGFR4;TDGF1;HSPA1B;EZH2;CDKN3;PF4
GO_Biological_Process_2021,DNA metabolic process (GO:0006259),44/277,2.164828737139216e-11,1.3255967967082464e-08,0,0,3.603943952518728,88.49878924330113,TOP2A;RTEL1;FEN1;BLM;PCNA;RNASEH2A;MCM7;PRKDC;MCM8;UHRF1;PRIM1;NUDT1;MCM10;BRCA1;RECQL4;RAD51AP1;CDC45;ORC1;EXO1;TOP1MT;CHEK1;POLD2;RAD54L;KPNA2;CDT1;HELLS;POLQ;RFC3;RFC4;LIG1;XRCC2;FANCA;CDC6;AXIN2;TICRR;NEIL3;DBF4;UBE2T;TIMELESS;CDK1;MCM4;DNA2;DNASE1;MCM2
GO_Biological_Process_2021,DNA replication (GO:0006260),26/108,2.58913334579802e-11,1.3589251303517035e-08,0,0,5.990146341463415,146.02247316662425,BLM;FEN1;RNASEH2A;MCM7;MCM8;MCM10;BRCA1;RECQL4;CDC45;ORC1;EXO1;TOP1MT;CHEK1;POLD2;CLSPN;RFC3;RFC4;CDC6;TICRR;FAM111B;DBF4;TIMELESS;CDK1;MCM4;DNA2;MCM2
GO_Biological_Process_2021,sister chromatid segregation (GO:0000819),14/34,4.2530439618114485e-10,1.953210439461908e-07,0,0,13.110474308300397,282.9006461862444,TOP2A;SPAG5;NCAPG2;PLK1;CDCA8;KNSTRN;NDC80;DSN1;KIF18A;KIF18B;ESPL1;KIFC1;CENPK;NUSAP1
GO_Biological_Process_2021,kinetochore organization (GO:0051383),9/13,1.4106382243091241e-09,5.758538706790801e-07,0,0,41.969026548672566,855.2961760417011,CDT1;CENPE;CENPF;CENPW;CENPH;NUF2;CENPA;NDC80;DLGAP5
GO_Biological_Process_2021,centromere complex assembly (GO:0034508),14/37,1.6147012785096591e-09,5.932412497244488e-07,0,0,11.39860800824884,230.7547412101273,CENPU;HELLS;CENPW;HJURP;CENPA;CENPE;CENPF;CENPH;CENPI;RUVBL1;CENPK;OIP5;CENPN;DLGAP5
GO_Biological_Process_2021,mitotic cell cycle phase transition (GO:0044772),34/209,2.1772509903870247e-09,7.272018307892662e-07,0,0,3.681831797235023,73.43488175895682,CCNF;PKMYT1;FOXM1;AURKA;CCNB2;CCNB1;MYC;E2F1;RCC1;CEP72;NEK2;PHLDA1;PLK4;BORA;CDKN2A;UBE2C;PLK1;INHBA;CDC25C;TPD52L1;CDC25A;CDC25B;CCNA2;MELK;DBF4;CDK4;UBE2S;CCNI2;TACC3;CDK1;AJUBA;CCNO;FBXL6;CDKN3
GO_Biological_Process_2021,extracellular matrix organization (GO:0030198),42/300,3.2847461053637653e-09,1.0056797659255397e-06,0,0,3.0963320098317264,60.4836766452808,PRSS1;COL11A1;COL12A1;SERPINE1;NOXO1;PLOD3;CTSV;ADAMTS12;KLK7;LOXL2;COMP;ACAN;ADAMTS2;ADAMTSL2;SERPINH1;SPP1;COL10A1;TIMP1;MMP7;MMP1;ITGA2;SERPINF2;MMP3;BGN;MMP9;MMP10;COL1A1;MMP12;MMP11;MMP14;MMP13;COL5A1;P4HA1;COL7A1;ADAM12;COL5A2;ITGA11;MFAP2;COL8A1;TGFBI;AGRN;MATN3
GO_Biological_Process_2021,DNA strand elongation involved in DNA replication (GO:0006271),10/18,3.6297486831097525e-09,1.0258228201342486e-06,0,0,23.334153543307085,453.4783299465941,GINS1;GINS2;RFC3;PCNA;RFC4;LIG1;MCM7;GINS4;POLD2;MCM4
GO_Biological_Process_2021,antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844),17/64,1.4525625022824104e-08,3.81193902384684e-06,0,0,6.784872319338717,122.4489756589212,CXCL6;REG3A;CXCL8;DEFA6;REG1B;REG1A;DEFA5;CXCL1;PPBP;CXCL3;CXCL2;CXCL5;SEMG1;S100A9;KRT6A;S100A7;PF4
GO_Biological_Process_2021,regulation of cell cycle process (GO:0010564),22/106,1.6771788037170977e-08,4.107969949904411e-06,0,0,4.927670271295769,88.22287803743464,PLK4;BORA;SPAG5;PLK1;KIF11;MKI67;CDC25C;PKMYT1;KNSTRN;AURKB;AURKA;DBF4;RACGAP1;PRC1;CHEK1;RCC1;NEK2;SOX9;KIF20A;KIF20B;ECT2;BUB1
GO_Biological_Process_2021,mitotic nuclear division (GO:0140014),18/74,2.4781157274395075e-08,5.690373239132969e-06,0,0,6.032525510204081,105.64871874759731,SPAG5;UBE2C;NCAPG2;PLK1;CDCA8;KIF11;KNSTRN;MZT1;NDC80;TPX2;DSN1;KIF18A;KIF18B;ESPL1;KIFC1;UBE2S;CENPK;NUSAP1
GO_Biological_Process_2021,positive regulation of cell population proliferation (GO:0008284),54/474,3.402913463504772e-08,7.354296508774432e-06,0,0,2.454232804232804,42.20310701471832,CSF2;REG1B;REG1A;HILPDA;KIF14;FOXM1;AREG;CXCL5;SHH;ESM1;MDK;MYC;TIMP1;SOX9;SOX4;KRT6A;IL11;SERPINF2;WNT5A;MIF;PROX1;PGF;CDC25B;EREG;NME1;SAPCD2;CEACAM6;BIRC5;KIF20B;REG3A;NOP2;LEF1;TTK;NOD2;TBRG4;DLL4;RASSF10;TBX20;E2F1;WNT2;LIF;OSM;MAPK15;AGT;VEGFA;BMP4;MLXIPL;CDK4;PRC1;BAMBI;FGF19;FGFR4;TDGF1;EZH2
GO_Biological_Process_2021,double-strand break repair via homologous recombination (GO:0000724),20/97,8.364888095031732e-08,1.7073666033970327e-05,0,0,4.879037463530505,79.51190629413468,GINS2;POLQ;BLM;FEN1;MCM7;MCM8;XRCC2;GINS4;TONSL;FANCB;BRCA1;BRCA2;RAD54B;RAD51AP1;RECQL4;CDC45;MCM4;RAD54L;AUNIP;MCM2
GO_Biological_Process_2021,mitotic cytokinesis (GO:0000281),14/49,1.0020083680618027e-07,1.9375677601363487e-05,0,0,7.485770750988142,120.64134987958182,RTKN;PLK1;CKAP2;KIF23;CENPA;CIT;ANLN;ESPL1;RACGAP1;KIF4A;NUSAP1;KIF20A;ECT2;CEP55
GO_Biological_Process_2021,extracellular structure organization (GO:0043062),31/216,2.1152585799556245e-07,3.885730011378482e-05,0,0,3.1642482683688717,48.63107402215816,COL11A1;SERPINE1;ADAMTS12;COMP;ACAN;ADAMTS2;ADAMTSL2;SPP1;COL10A1;MMP7;MMP1;ITGA2;MMP3;BGN;MMP9;MMP10;COL1A1;MMP12;MMP11;MMP14;MMP13;COL5A1;COL7A1;ADAM12;COL5A2;ITGA11;MFAP2;COL8A1;TGFBI;AGRN;MATN3
GO_Biological_Process_2021,external encapsulating structure organization (GO:0045229),31/217,2.349124547941074e-07,3.95824908561198e-05,0,0,3.147068676716918,48.03702284001947,COL11A1;SERPINE1;ADAMTS12;COMP;ACAN;ADAMTS2;ADAMTSL2;SPP1;COL10A1;MMP7;MMP1;ITGA2;MMP3;BGN;MMP9;MMP10;COL1A1;MMP12;MMP11;MMP14;MMP13;COL5A1;COL7A1;ADAM12;COL5A2;ITGA11;MFAP2;COL8A1;TGFBI;AGRN;MATN3
GO_Biological_Process_2021,positive regulation of cellular process (GO:0048522),63/625,2.3702090333005865e-07,3.95824908561198e-05,0,0,2.143280007982173,32.69598835715989,PRR7;CSF2;REG1B;REG1A;HILPDA;KIF14;FOXM1;AREG;CXCL5;SHH;ESM1;CDH3;MDK;MYC;CHEK1;TIMP1;SOX9;SOX4;KRT6A;IL11;RIPK2;SLC30A2;SLC11A1;SERPINF2;WNT5A;PROX1;AXIN2;PGF;CDC25B;EREG;MMP14;SAPCD2;CEACAM6;BIRC5;KIF20B;S100A9;REG3A;HPN;NOP2;LEF1;NOXO1;TTK;TBRG4;ADGRG1;PDPN;LYAR;WNT2;SPAG5;LIF;OSM;CDC6;MAPK15;VEGFA;BMP4;SLC6A6;MLXIPL;CDK4;PRC1;BAMBI;FGF19;FGFR4;TDGF1;EZH2
GO_Biological_Process_2021,chromatin remodeling at centromere (GO:0031055),11/32,2.926974270154429e-07,4.675523247194509e-05,0,0,9.781046211588084,147.1472958620205,CENPU;HELLS;CENPW;CENPH;CENPI;RUVBL1;CENPK;HJURP;OIP5;CENPN;CENPA
GO_Biological_Process_2021,DNA replication-independent nucleosome assembly (GO:0006336),12/39,3.362034993874307e-07,5.146715236455918e-05,0,0,8.304624150777997,123.78498392820238,CENPU;CENPW;CENPH;CENPI;RUVBL1;CENPK;HJURP;OIP5;CENPN;CENPA;IPO4;ASF1B
GO_Biological_Process_2021,mitotic chromosome condensation (GO:0007076),10/27,4.580900582279407e-07,6.732091495717816e-05,0,0,10.975567392311255,160.20157719395644,CCNB1;CDCA5;NCAPG2;PLK1;NUSAP1;CDK1;NCAPG;NCAPD2;NCAPD3;NCAPH
GO_Biological_Process_2021,regulation of cell cycle (GO:0051726),37/296,5.236039960956501e-07,7.398927237136225e-05,0,0,2.703307814531273,39.09667082909677,CXCL8;BRCA1;FOXM1;CKS1B;TBRG4;CCNB2;CCNB1;MYC;FIGNL1;CHEK1;MYBL2;SOX9;DLGAP5;DDIAS;CDKN2A;NANOS3;PLK1;MIF;PROX1;INHBA;CDC25A;BMP4;BOP1;MLXIPL;NR4A1;CENPF;TFAP4;FAP;CDK4;CKS2;BIRC5;BIRC7;KIF20B;PRR11;DTL;FBXL6;CDKN3
GO_Biological_Process_2021,DNA-dependent DNA replication (GO:0006261),22/129,6.383149723039519e-07,8.68581188238785e-05,0,0,3.863741296496258,55.11408267223472,GINS1;CDT1;GINS2;BLM;RFC3;RFC4;MCM7;MCM8;PRIM1;GINS4;HMGA1;MCM10;CDC6;PSMA7;RECQL4;DBF4;CDC45;ORC1;POLD2;MCM4;DNA2;MCM2
GO_Biological_Process_2021,regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),17/82,7.12843623495159e-07,9.353526688290052e-05,0,0,4.901318899138523,69.37328613948594,BLM;CDKN2A;CCNF;PLK1;PROX1;CDC6;CDC25C;PKMYT1;CDC25A;CCNA2;CCNB2;CCNB1;PSRC1;TFAP4;CCNI2;CCNO;CDKN3
GO_Biological_Process_2021,DNA replication checkpoint signaling (GO:0000076),8/17,7.495110024321292e-07,9.495529044605664e-05,0,0,16.559703121589173,233.55548342030264,CDT1;CDC45;ORC1;TIMELESS;CDC6;CLSPN;DNA2;TICRR
GO_Biological_Process_2021,regulation of mitotic nuclear division (GO:0007088),14/57,7.775613820820698e-07,9.522535059231748e-05,0,0,6.090495449949444,85.67562832587484,BORA;MKI67;CDC25C;PKMYT1;EREG;AURKA;BMP4;IL1A;CCNB1;CHEK1;NUSAP1;RCC1;NEK2;KIF20B
GO_Biological_Process_2021,extracellular matrix disassembly (GO:0022617),15/66,9.25776035091069e-07,0.0001097193920298254,0,0,5.505032873683598,76.4794040881944,PRSS1;MMP7;MMP1;MMP3;HPN;NOXO1;CTSV;MMP9;MMP10;KLK7;MMP12;MMP11;MMP14;MMP13;TIMP1
GO_Biological_Process_2021,regulation of cytokinesis (GO:0032465),17/84,1.020191959964215e-06,0.00011713078940339143,0,0,4.754507936038341,65.59090814423334,PLK4;PLK1;KIF14;KIF23;CDC6;AURKB;CDC25B;CIT;SSTR5;AURKA;RACGAP1;PRC1;KIF20A;KIF20B;DRD2;ECT2;E2F7
GO_Biological_Process_2021,mitotic metaphase plate congression (GO:0007080),13/51,1.218210190976743e-06,0.0001356274012620774,0,0,6.3949706447758095,87.0875277286904,CDT1;CDCA5;KIF14;CDCA8;NDC80;CENPE;CCNB1;KIF18A;PSRC1;KIFC1;NUF2;KIF2C;CEP55
GO_Biological_Process_2021,DNA strand elongation (GO:0022616),8/18,1.2883755874228034e-06,0.00013922035024092292,0,0,14.90294695481336,202.11567965743808,GINS1;GINS2;RFC3;RFC4;MCM7;GINS4;POLD2;MCM4
GO_Biological_Process_2021,CENP-A containing chromatin organization (GO:0061641),10/30,1.4170288928470657e-06,0.0001419305255022748,0,0,9.327755905511813,125.61640566996148,CENPU;CENPW;CENPH;CENPI;RUVBL1;CENPK;HJURP;OIP5;CENPN;CENPA
GO_Biological_Process_2021,CENP-A containing nucleosome assembly (GO:0034080),10/30,1.4170288928470657e-06,0.0001419305255022748,0,0,9.327755905511813,125.61640566996148,CENPU;CENPW;CENPH;CENPI;RUVBL1;CENPK;HJURP;OIP5;CENPN;CENPA
GO_Biological_Process_2021,positive regulation of cell division (GO:0051781),12/44,1.4293493314055985e-06,0.0001419305255022748,0,0,7.0051775147929,94.2777191136493,SHH;RACGAP1;KIF14;KIF23;CDC6;DRD2;ECT2;KIF20B;AURKB;CDC25B;CIT;SSTR5
GO_Biological_Process_2021,positive regulation of cytokinesis (GO:0032467),11/37,1.5310881765339729e-06,0.0001480320515943636,0,0,7.897991663508905,105.75041092065308,RACGAP1;KIF14;KIF23;CDC6;DRD2;ECT2;KIF20B;AURKB;CDC25B;CIT;SSTR5
GO_Biological_Process_2021,DNA replication initiation (GO:0006270),11/38,2.055419336049993e-06,0.0001936310420678891,0,0,7.605072067141033,99.58865199993596,CDT1;CDC45;DBF4;MCM7;ORC1;MCM8;PRIM1;MCM4;MCM10;CDC6;MCM2
GO_Biological_Process_2021,cytoskeleton-dependent cytokinesis (GO:0061640),15/72,2.98657654188477e-06,0.00027431705537211607,0,0,4.9239939611640375,62.64001206421992,RTKN;PLK1;CKAP2;KIF23;CENPA;AURKB;CIT;ANLN;ESPL1;RACGAP1;KIF4A;NUSAP1;KIF20A;ECT2;CEP55
GO_Biological_Process_2021,regulation of attachment of spindle microtubules to kinetochore (GO:0051988),6/10,3.1571143803664293e-06,0.0002829082495967381,0,0,27.897058823529413,353.3400215951765,CCNB1;RACGAP1;SPAG5;NEK2;ECT2;KNSTRN
GO_Biological_Process_2021,cellular component disassembly (GO:0022411),14/66,5.081943460048148e-06,0.0004260908001803208,0,0,5.033976892672545,61.36325609036526,PRSS1;MMP7;MMP1;MMP3;NOXO1;CTSV;MMP9;MMP10;KLK7;MMP12;MMP11;MMP14;MMP13;TIMP1
GO_Biological_Process_2021,mitotic spindle assembly checkpoint signaling (GO:0007094),8/21,5.218858467097016e-06,0.0004260908001803208,0,0,11.461991839202057,139.41486436863494,CDC20;CENPF;PLK1;BUB1B;TTK;TRIP13;BUB1;MAD2L1
GO_Biological_Process_2021,mitotic spindle checkpoint signaling (GO:0071174),8/21,5.218858467097016e-06,0.0004260908001803208,0,0,11.461991839202057,139.41486436863494,CDC20;CENPF;PLK1;BUB1B;TTK;TRIP13;BUB1;MAD2L1
GO_Biological_Process_2021,spindle assembly checkpoint signaling (GO:0071173),8/21,5.218858467097016e-06,0.0004260908001803208,0,0,11.461991839202057,139.41486436863494,CDC20;CENPF;PLK1;BUB1B;TTK;TRIP13;BUB1;MAD2L1
GO_Biological_Process_2021,regulation of mitotic sister chromatid separation (GO:0010965),7/16,6.96568978438822e-06,0.0005563466145183112,0,0,14.475520662959328,171.8897716091018,CENPE;PTTG1;UBE2C;HECW2;PLK1;TACC3;CDC6
GO_Biological_Process_2021,negative regulation of mitotic metaphase/anaphase transition (GO:0045841),8/22,7.832678407547228e-06,0.0006122821376452875,0,0,10.642716811675554,125.12861434325514,CDC20;CENPF;PLK1;BUB1B;TTK;TRIP13;BUB1;MAD2L1
GO_Biological_Process_2021,cellular response to chemokine (GO:1990869),13/60,8.602941442285832e-06,0.0006584834762282947,0,0,5.16794438260066,60.27583550940287,SLC12A2;CXCL6;CCL24;CXCL8;CCL3L1;CCL20;CXCL1;PPBP;CXCL3;CXCL2;CXCL5;TFF2;PF4
GO_Biological_Process_2021,endoderm formation (GO:0001706),10/36,9.04913118992715e-06,0.000678500163097803,0,0,7.172925499697153,83.29804911401907,DUSP4;DUSP2;MMP14;COL11A1;COL7A1;COL12A1;TBX20;COL8A1;INHBA;MMP9
GO_Biological_Process_2021,G2/M transition of mitotic cell cycle (GO:0000086),20/130,1.0307562469878848e-05,0.0007573996902866978,0,0,3.409362009759624,39.14845173949772,PLK4;BORA;PLK1;CDC25C;PKMYT1;FOXM1;TPD52L1;CDC25A;CDC25B;AURKA;CCNA2;CCNB2;CCNB1;MELK;CDK1;CEP72;NEK2;PHLDA1;AJUBA;FBXL6
GO_Biological_Process_2021,DNA repair (GO:0006281),34/298,1.128637425856139e-05,0.0008130615495285206,0,0,2.429053641251222,27.67157109986665,FEN1;BLM;PCNA;RNASEH2A;PRKDC;CDCA5;NUDT1;BRCA1;BRCA2;RECQL4;RAD51AP1;EME1;EXO1;CHEK1;POLD2;RAD54L;KPNA2;FANCI;POLQ;RFC3;RFC4;LIG1;XRCC2;FANCA;FANCB;TRAIP;TICRR;NEIL3;FANCD2;UBE2T;TIMELESS;CDK1;DNA2;TRIP13
GO_Biological_Process_2021,cell cycle G2/M phase transition (GO:0044839),20/131,1.1587954537719463e-05,0.0008187335571457944,0,0,3.378467931151828,38.39812727982521,PLK4;BORA;PLK1;CDC25C;PKMYT1;FOXM1;TPD52L1;CDC25A;CDC25B;AURKA;CCNA2;CCNB2;CCNB1;MELK;CDK1;CEP72;NEK2;PHLDA1;AJUBA;FBXL6
GO_Biological_Process_2021,chromosome condensation (GO:0030261),11/45,1.2461990958397056e-05,0.000848896433641326,0,0,6.037090698348305,68.17582246600614,TOP2A;CCNB1;CDCA5;NCAPG2;PLK1;NUSAP1;CDK1;NCAPG;NCAPD2;NCAPD3;NCAPH
GO_Biological_Process_2021,double-strand break repair via break-induced replication (GO:0000727),6/12,1.2708030443732426e-05,0.000848896433641326,0,0,18.59607843137255,209.6387329669596,GINS2;CDC45;MCM7;GINS4;MCM4;MCM2
GO_Biological_Process_2021,regulation of sister chromatid cohesion (GO:0007063),6/12,1.2708030443732426e-05,0.000848896433641326,0,0,18.59607843137255,209.6387329669596,FEN1;ESPL1;CDCA5;DDX11;AXIN2;BUB1
GO_Biological_Process_2021,negative regulation of cell population proliferation (GO:0008285),40/379,1.2991798790907846e-05,0.0008523547992463469,0,0,2.230040627786055,25.09061585488601,IFITM1;CXCL8;CCL3L1;HPN;CXCL1;DLL4;ADGRG1;MYC;PDPN;E2F1;ZNF503;SOX9;DRD2;SOX4;S100A11;E2F7;TFAP2A;CGREF1;CDKN2A;TESC;WNT5A;OSM;HMGA1;CDC6;PROX1;INHBA;AXIN2;DHRS2;EREG;NME1;SSTR5;SULT2B1;BMP4;IL1A;AZGP1;TFAP4;FAP;FABP6;HSPA1B;CDKN3
GO_Biological_Process_2021,regulation of cyclin-dependent protein kinase activity (GO:1904029),12/54,1.4463343091461712e-05,0.000932251272246146,0,0,5.334460411383488,59.446656955477685,CCNA2;CCNB2;BLM;CCNB1;CCNF;CCNI2;CDC6;CDC25C;PKMYT1;CDC25A;CCNO;CDKN3
GO_Biological_Process_2021,histone exchange (GO:0043486),10/38,1.5325852621223556e-05,0.0009708134919030231,0,0,6.659870641169854,73.83112241382193,CENPU;CENPW;CENPH;CENPI;RUVBL1;CENPK;HJURP;OIP5;CENPN;CENPA
GO_Biological_Process_2021,positive regulation of epithelial cell proliferation (GO:0050679),19/123,1.60526387975477e-05,0.0009996168634269537,0,0,3.4234397677793904,37.79353339179114,REG3A;CCL24;WNT5A;HPN;MST1;PROX1;NOD2;CLDN1;AREG;PGF;NME1;VEGFA;BMP4;MMP12;NR4A1;CDH3;MDK;MYC;SOX9
GO_Biological_Process_2021,mitotic spindle elongation (GO:0000022),5/8,1.7303893895933128e-05,0.0010253952608654,0,0,30.96800522363696,339.55113978097125,RACGAP1;PRC1;KIF4A;KIF23;AURKB
GO_Biological_Process_2021,mitotic spindle midzone assembly (GO:0051256),5/8,1.7303893895933128e-05,0.0010253952608654,0,0,30.96800522363696,339.55113978097125,RACGAP1;PRC1;KIF4A;KIF23;AURKB
GO_Biological_Process_2021,regulation of metaphase/anaphase transition of cell cycle (GO:1902099),5/8,1.7303893895933128e-05,0.0010253952608654,0,0,30.96800522363696,339.55113978097125,CENPE;UBE2C;HECW2;PLK1;CDC6
GO_Biological_Process_2021,positive regulation of multicellular organismal process (GO:0051240),37/345,1.9086782608722564e-05,0.0011130926873721,0,0,2.2672842829566795,24.63747747396537,CEBPB;SERPINE1;HILPDA;LEF1;TWIST1;LOXL2;HCAR2;SHH;MDK;PDPN;SOX9;FOXD1;SLC11A1;MST1;WNT5A;DIO2;INHBB;MIF;INHBA;AXIN2;ETV4;AGT;EREG;VEGFA;COL1A1;BMP4;IL1A;IL23A;BAMBI;SCD;APOC2;MFAP2;SNAI1;LCN2;TRIM16;EZH2;FOXA2
GO_Biological_Process_2021,chemokine-mediated signaling pathway (GO:0070098),12/56,2.141731418757974e-05,0.0012294876925807,0,0,5.091447014523937,54.7397297273792,CXCL6;CCL24;CXCL8;CCL3L1;CCL20;TFF2;CXCL1;PPBP;CXCL3;CXCL2;CXCL5;PF4
GO_Biological_Process_2021,G1/S transition of mitotic cell cycle (GO:0000082),15/85,2.4906324532540783e-05,0.0014077820974239,0,0,4.006782534972446,42.473452665504674,CDT1;PCNA;RRM2;CDKN2A;CDC6;INHBA;CDC25A;DBF4;CDC45;ORC1;CDK4;MYC;E2F1;RCC1;CDKN3
GO_Biological_Process_2021,regulation of mitotic metaphase/anaphase transition (GO:0030071),8/26,3.1850460051265524e-05,0.0017730089428537,0,0,8.275922287710108,85.69269579518715,CENPE;CCNB1;ESPL1;UBE2C;HECW2;PLK1;CDC6;DLGAP5
GO_Biological_Process_2021,kinetochore assembly (GO:0051382),5/9,3.728347638522608e-05,0.0019852100324539,0,0,23.224779627815867,236.8221563478006,CENPE;CENPF;CENPW;CENPA;DLGAP5
GO_Biological_Process_2021,positive regulation of DNA-directed DNA polymerase activity (GO:1900264),5/9,3.728347638522608e-05,0.0019852100324539,0,0,23.224779627815867,236.8221563478006,RFC3;PCNA;RFC4;DSCC1;CHTF18
GO_Biological_Process_2021,regulation of DNA-directed DNA polymerase activity (GO:1900262),5/9,3.728347638522608e-05,0.0019852100324539,0,0,23.224779627815867,236.8221563478006,RFC3;PCNA;RFC4;DSCC1;CHTF18
GO_Biological_Process_2021,positive regulation of G2/M transition of mitotic cell cycle (GO:0010971),7/20,3.938445152795991e-05,0.0020191934826079,0,0,10.019400619008078,101.61815829159062,CCNB1;CDK4;CDK1;CDC25C;DTL;CDC25A;CDC25B
GO_Biological_Process_2021,regulation of nuclear division (GO:0051783),7/20,3.938445152795991e-05,0.0020191934826079,0,0,10.019400619008078,101.61815829159062,BORA;RCC1;NEK2;CDC25C;MKI67;PKMYT1;KIF20B
GO_Biological_Process_2021,positive regulation of epithelial to mesenchymal transition (GO:0010718),10/42,3.957047652361881e-05,0.0020191934826079,0,0,5.826156496062992,59.06223768474868,COL1A1;MDK;BAMBI;LEF1;PDPN;SNAI1;TWIST1;AXIN2;LOXL2;EZH2
GO_Biological_Process_2021,organic acid transport (GO:0015849),16/100,4.744186040711287e-05,0.0023876903443251,0,0,3.5624705327675623,35.46797653146951,SLC13A3;ABCC2;SLC6A14;SLC3A2;SLC1A5;SLC7A11;AKR1C4;SLC6A20;SLC7A1;SLC5A6;SLC6A6;SLCO1B3;PDPN;SLC27A5;SLC19A1;SLC38A5
GO_Biological_Process_2021,positive regulation of DNA biosynthetic process (GO:2000573),12/61,5.2745927903982e-05,0.0026187640421517,0,0,4.570704021253472,45.02154423640704,CCT6A;RFC3;RFC4;PCNA;DKC1;DSCC1;MYC;NEK2;CHTF18;FGFR4;MAPK15;AURKB
GO_Biological_Process_2021,positive regulation of fibroblast proliferation (GO:0048146),8/28,5.7819393717154375e-05,0.002832379366891,0,0,7.447544204322201,72.67452387632781,CDK4;MYC;WNT5A;E2F1;MIF;WNT2;AGT;EREG
GO_Biological_Process_2021,response to lipopolysaccharide (GO:0032496),21/159,6.550067707104035e-05,0.0031664406257763,0,0,2.8520873891412504,27.475441482566488,SCARB1;CXCL6;CXCL8;DEFA6;SLC11A1;SERPINE1;WNT5A;DEFA5;CXCL1;NR1D1;PPBP;NOD2;CXCL3;CXCL2;CXCL5;IL1A;SLPI;IRAK1;S100A9;S100A7;PF4
GO_Biological_Process_2021,positive regulation of transferase activity (GO:0051347),20/148,7.007807166098688e-05,0.0033437251335385,0,0,2.927124751491054,28.000584498428243,RFC3;RFC4;PCNA;DSCC1;PLK1;CHTF18;MAPK15;AURKB;DKC1;MYC;MAGEA2;NEK2;TRIB3;RPS2;EPHB2;FGFR4;EPHB1;MET;EPHB4;EPHB3
GO_Biological_Process_2021,mitotic DNA replication (GO:1902969),5/10,7.141017535256337e-05,0.0033636023621194,0,0,18.578844270323213,177.37353023899604,GINS1;CDC45;LIG1;MCM4;MCM2
