Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Hepatitis C,6/157,0.8219109051364647,0.9999954782492528,0,0,0.7332684067004285,0.1438110033648867,SCARB1;CDK4;MYC;E2F1;CLDN2;CLDN1
KEGG_2021_Human,SNARE interactions in vesicular transport,1/33,0.8243549630164265,0.9999954782492528,0,0,0.5775,0.1115464705001639,STX1A
KEGG_2021_Human,Glycerolipid metabolism,2/61,0.8273813298122213,0.9999954782492528,0,0,0.6261586334745762,0.1186505427926379,LIPG;CEL
KEGG_2021_Human,Steroid hormone biosynthesis,2/61,0.8273813298122213,0.9999954782492528,0,0,0.6261586334745762,0.1186505427926379,SULT2B1;AKR1C4
KEGG_2021_Human,Toxoplasmosis,4/112,0.8326228822073873,0.9999954782492528,0,0,0.6836993549322317,0.1252362613488915,IRAK1;HSPA6;BIRC7;HSPA1B
KEGG_2021_Human,Pentose and glucuronate interconversions,1/34,0.8333803621933791,0.9999954782492528,0,0,0.559970436067997,0.102063080828668,SORD
KEGG_2021_Human,Prion disease,11/273,0.8333878052762889,0.9999954782492528,0,0,0.774008197645997,0.1410677871431365,IL1A;TUBB3;DDIT3;HSPA6;ADRM1;NDUFA4L2;CACNA1D;GRIN2B;PSMA7;HSPA1B;GRIN2D
KEGG_2021_Human,Gap junction,3/88,0.8359591195225201,0.9999954782492528,0,0,0.6516819044333276,0.1167654748515398,TUBB3;CDK1;DRD2
KEGG_2021_Human,Serotonergic synapse,4/113,0.8376979902758955,0.9999954782492528,0,0,0.6773909764986804,0.1199643412108151,CYP4X1;GNG4;HTR1D;CACNA1D
KEGG_2021_Human,Ras signaling pathway,9/232,0.8468416297662252,0.9999954782492528,0,0,0.7441168300329378,0.1237031572736695,EFNA3;GNG4;FGF19;RIN1;FGFR4;GRIN2B;MET;PGF;VEGFA
KEGG_2021_Human,Pathways of neurodegeneration,20/475,0.8479341259594203,0.9999954782492528,0,0,0.8091669761649881,0.1334739763452343,TRAP1;GPX2;SIGMAR1;ADRM1;WNT5A;NDUFA4L2;CACNA1D;FZD10;AXIN2;GRIN2B;PSMA7;GRIN2D;DKK4;IL1A;WNT11;TUBB3;DDIT3;WNT2;STX1A;SPTBN2
KEGG_2021_Human,Rap1 signaling pathway,8/210,0.8498115335008807,0.9999954782492528,0,0,0.7303001419984828,0.1188495412568888,EFNA3;FGF19;DRD2;FGFR4;GRIN2B;MET;PGF;VEGFA
KEGG_2021_Human,Mucin type O-glycan biosynthesis,1/36,0.8500649033674279,0.9999954782492528,0,0,0.5279163763066202,0.0857560958211318,GALNT6
KEGG_2021_Human,Starch and sucrose metabolism,1/36,0.8500649033674279,0.9999954782492528,0,0,0.5279163763066202,0.0857560958211318,HKDC1
KEGG_2021_Human,Tyrosine metabolism,1/36,0.8500649033674279,0.9999954782492528,0,0,0.5279163763066202,0.0857560958211318,MIF
KEGG_2021_Human,Human immunodeficiency virus 1 infection,8/212,0.8567965393966449,0.9999954782492528,0,0,0.7230632921144883,0.1117529016634616,CCNB2;CCNB1;IRAK1;GNG4;CHEK1;CDK1;AP1S1;CDC25C
KEGG_2021_Human,Spinocerebellar ataxia,5/143,0.8632637415433461,0.9999954782492528,0,0,0.6684268052066034,0.0982821516510223,ADRM1;GRIN2B;PSMA7;SPTBN2;GRIN2D
KEGG_2021_Human,Long-term potentiation,2/67,0.8647473126063699,0.9999954782492528,0,0,0.5681790865384615,0.0825666137712378,GRIN2B;GRIN2D
KEGG_2021_Human,Allograft rejection,1/38,0.8650801727686568,0.9999954782492528,0,0,0.4993276203032301,0.0723690954639732,GZMB
KEGG_2021_Human,Mitophagy,2/68,0.8702018809307819,0.9999954782492528,0,0,0.5595407196969697,0.077792972672804,ATG9B;E2F1
KEGG_2021_Human,Various types of N-glycan biosynthesis,1/39,0.8720146462482551,0.9999954782492528,0,0,0.4861617458279846,0.0665793936411153,RPN2
KEGG_2021_Human,Calcium signaling pathway,9/240,0.8724941395717095,0.9999954782492528,0,0,0.7180400720223729,0.0979401931749568,EDNRA;GNA15;FGF19;MST1;CACNA1D;FGFR4;MET;GRIN2D;VEGFA
KEGG_2021_Human,Thyroid hormone signaling pathway,4/121,0.8738187787686926,0.9999954782492528,0,0,0.630806028066302,0.0850845501133876,BMP4;MYC;DIO2;SLC2A1
KEGG_2021_Human,Adipocytokine signaling pathway,2/69,0.8754534507561672,0.9999954782492528,0,0,0.5511602145522388,0.0733116375461834,SLC2A1;ACSL6
KEGG_2021_Human,Spliceosome,5/150,0.88880329848295,0.9999954782492528,0,0,0.6359215103515823,0.0749620012543427,HSPA6;THOC3;SNRPF;HSPA1B;SNRPB
KEGG_2021_Human,Human cytomegalovirus infection,8/225,0.8960377775779448,0.9999954782492528,0,0,0.679275347885526,0.0745658919836611,CXCL8;CCL3L1;CDKN2A;CDK4;GNG4;MYC;E2F1;VEGFA
KEGG_2021_Human,Fatty acid degradation,1/43,0.8963697156163838,0.9999954782492528,0,0,0.4397677119628339,0.0481116088641087,ACSL6
KEGG_2021_Human,Longevity regulating pathway,3/102,0.9003223035622796,0.9999954782492528,0,0,0.559110163215735,0.0587079451745275,HSPA6;HSPA1B;FOXA2
KEGG_2021_Human,Non-alcoholic fatty liver disease,5/155,0.9044351374739618,0.9999954782492528,0,0,0.6145608880182827,0.0617293764308645,MLXIPL;IL1A;CXCL8;DDIT3;NDUFA4L2
KEGG_2021_Human,Basal transcription factors,1/45,0.9067512595025546,0.9999954782492528,0,0,0.4197339246119734,0.0410865416007696,GTF2IRD1
KEGG_2021_Human,Glycosphingolipid biosynthesis,1/45,0.9067512595025546,0.9999954782492528,0,0,0.4197339246119734,0.0410865416007696,FUT1
KEGG_2021_Human,Metabolism of xenobiotics by cytochrome P450,2/76,0.90705569531981,0.9999954782492528,0,0,0.4988386824324324,0.0486624241500379,CYP2B6;CYP2S1
KEGG_2021_Human,Dopaminergic synapse,4/132,0.9120217424488646,0.9999954782492528,0,0,0.5762597847358122,0.0530685984543092,GNG4;CACNA1D;DRD2;GRIN2B
KEGG_2021_Human,Antigen processing and presentation,2/78,0.9146032213066,0.9999954782492528,0,0,0.4856599506578947,0.0433524091100627,HSPA6;HSPA1B
KEGG_2021_Human,Systemic lupus erythematosus,4/135,0.9204749992832134,0.9999954782492528,0,0,0.5629733646046519,0.0466510347832442,FCGR3A;GRIN2B;SNRPB;C2
KEGG_2021_Human,Ether lipid metabolism,1/49,0.9245009027025602,0.9999954782492528,0,0,0.3846747967479675,0.0301974530548445,PAFAH1B3
KEGG_2021_Human,Apelin signaling pathway,4/137,0.9256985854639654,0.9999954782492528,0,0,0.5544487441696218,0.0428071018471252,GNG4;SERPINE1;SPP1;APLN
KEGG_2021_Human,Peroxisome,2/82,0.9280032465720468,0.9999954782492528,0,0,0.461279296875,0.034466811084342,ACSL6;BAAT
KEGG_2021_Human,N-Glycan biosynthesis,1/50,0.9283834173474834,0.9999954782492528,0,0,0.3768043802887008,0.0280005091956227,RPN2
KEGG_2021_Human,Fluid shear stress and atherosclerosis,4/139,0.9306112828354308,0.9999954782492528,0,0,0.5461767050808146,0.0392775415020188,BMP4;IL1A;MMP9;VEGFA
KEGG_2021_Human,Ovarian steroidogenesis,1/51,0.932066453375408,0.9999954782492528,0,0,0.3692487804878048,0.0259770818575771,SCARB1
KEGG_2021_Human,Cholinergic synapse,3/113,0.933839873025394,0.9999954782492528,0,0,0.5029058917621968,0.0344240579600127,GNG4;KCNQ1;CACNA1D
KEGG_2021_Human,Leukocyte transendothelial migration,3/114,0.9363046269688308,0.9999954782492528,0,0,0.4983487886713693,0.0327985261636208,CLDN2;CLDN1;MMP9
KEGG_2021_Human,Tight junction,5/169,0.938437080486044,0.9999954782492528,0,0,0.5616803229736509,0.0356888688174429,PCNA;CDK4;CACNA1D;CLDN2;CLDN1
KEGG_2021_Human,Cardiac muscle contraction,2/87,0.9419684046333257,0.9999954782492528,0,0,0.4340303308823529,0.0259478721202892,CACNA1D;TNNI3
KEGG_2021_Human,Salmonella infection,8/249,0.944965702659748,0.9999954782492528,0,0,0.6108470762784404,0.034578003980262,CXCL8;IRAK1;RIPK2;TUBB3;MYC;CSE1L;TCF7;LEF1
KEGG_2021_Human,Hedgehog signaling pathway,1/56,0.9478300111827704,0.9999954782492528,0,0,0.3355920177383592,0.0179810558509496,SHH
KEGG_2021_Human,Retrograde endocannabinoid signaling,4/148,0.9492748002496534,0.9999954782492528,0,0,0.5117960426179604,0.0266425430784723,GNG4;NDUFA4L2;CACNA1D;GABRE
KEGG_2021_Human,Epstein-Barr virus infection,6/202,0.950584960223337,0.9999954782492528,0,0,0.5635654261704682,0.0285602200433222,CCNA2;IRAK1;CDK4;MYC;ADRM1;E2F1
KEGG_2021_Human,Morphine addiction,2/91,0.9512451389107618,0.9999954782492528,0,0,0.4144355688202247,0.0207149319784174,GNG4;GABRE
KEGG_2021_Human,Diabetic cardiomyopathy,6/203,0.9520913862998766,0.9999954782492528,0,0,0.5606748283069573,0.0275259128726771,COL1A1;NDUFA4L2;SLC2A1;TNNI3;MMP9;AGT
KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,4/150,0.9527411544346746,0.9999954782492528,0,0,0.5047315229338123,0.0244350743581503,KCNQ1;CACNA1D;TNNI3;AGT
KEGG_2021_Human,Th1 and Th2 cell differentiation,2/92,0.9533328583500424,0.9999954782492528,0,0,0.4098090277777778,0.0195852496645612,DLL4;JAG2
KEGG_2021_Human,GnRH signaling pathway,2/93,0.9553349538332786,0.9999954782492528,0,0,0.4052841689560439,0.0185187561206501,MMP14;CACNA1D
KEGG_2021_Human,VEGF signaling pathway,1/59,0.9554744692759456,0.9999954782492528,0,0,0.3181833473507149,0.0144923718259147,VEGFA
KEGG_2021_Human,Mineral absorption,1/60,0.9577652761009192,0.9999954782492528,0,0,0.3127738735014468,0.0134969888202029,SLC11A2
KEGG_2021_Human,Viral myocarditis,1/60,0.9577652761009192,0.9999954782492528,0,0,0.3127738735014468,0.0134969888202029,CD55
KEGG_2021_Human,Osteoclast differentiation,3/127,0.9614860542232349,0.9999954782492528,0,0,0.4457950998013433,0.0175086998379147,IL1A;FCGR3A;TNFRSF11B
KEGG_2021_Human,Cytosolic DNA-sensing pathway,1/63,0.9639550288713552,0.9999954782492528,0,0,0.2975924468922108,0.0109248079966343,POLR1D
KEGG_2021_Human,Choline metabolism in cancer,2/98,0.964172041112029,0.9999954782492528,0,0,0.3840738932291667,0.0140131412477354,SLC44A5;SLC22A3
KEGG_2021_Human,Amyotrophic lateral sclerosis,12/364,0.9645033416426578,0.9999954782492528,0,0,0.6260758472296933,0.0226276220043869,GPX2;NUP210;NUP155;TUBB3;DDIT3;SIGMAR1;ADRM1;NDUFA4L2;GRIN2B;RAE1;PSMA7;GRIN2D
KEGG_2021_Human,Ribosome,4/158,0.9645343585060978,0.9999954782492528,0,0,0.4783083843749205,0.0172716316462507,RPL36A;RPL22L1;RPS2;RPS21
KEGG_2021_Human,Vascular smooth muscle contraction,3/133,0.9696330626829291,0.9999954782492528,0,0,0.4250845928265283,0.0131085737391526,EDNRA;CACNA1D;AGT
KEGG_2021_Human,Regulation of actin cytoskeleton,6/218,0.9702165362347812,0.9999954782492528,0,0,0.5205882352941177,0.0157405054480812,DIAPH3;FGF19;ITGA2;ITGA11;FGFR4;IQGAP3
KEGG_2021_Human,Glycolysis / Gluconeogenesis,1/67,0.970821516317512,0.9999954782492528,0,0,0.2794974131559497,0.0082766568032453,HKDC1
KEGG_2021_Human,Fc epsilon RI signaling pathway,1/68,0.9723232860043028,0.9999954782492528,0,0,0.2753112486348744,0.0077271418328755,CSF2
KEGG_2021_Human,T cell receptor signaling pathway,2/104,0.9725691268313856,0.9999954782492528,0,0,0.3613664215686274,0.0100510906183164,CSF2;CDK4
KEGG_2021_Human,Parkinson disease,7/249,0.9740771525855868,0.9999954782492528,0,0,0.5317318064217876,0.0139658116706347,TRAP1;TUBB3;DDIT3;ADRM1;NDUFA4L2;DRD2;PSMA7
KEGG_2021_Human,cGMP-PKG signaling pathway,4/167,0.9745035935139312,0.9999954782492528,0,0,0.4516826143853625,0.0116656396264425,EDNRA;CACNA1D;GTF2IRD1;ADRA2C
KEGG_2021_Human,"Parathyroid hormone synthesis, secretion and action",2/106,0.9749196658724611,0.9999954782492528,0,0,0.3543795072115384,0.0090013122570684,MMP14;MMP13
KEGG_2021_Human,Prolactin signaling pathway,1/70,0.9750991058949262,0.9999954782492528,0,0,0.2673029338989042,0.0067403551744074,ELF5
KEGG_2021_Human,RIG-I-like receptor signaling pathway,1/70,0.9750991058949262,0.9999954782492528,0,0,0.2673029338989042,0.0067403551744074,CXCL8
KEGG_2021_Human,Pathogenic Escherichia coli infection,5/197,0.9759318942175216,0.9999954782492528,0,0,0.4790544400914136,0.0116709520688288,CXCL8;IRAK1;TUBB3;CLDN2;CLDN1
KEGG_2021_Human,Gastric acid secretion,1/76,0.9818661043957744,0.9999954782492528,0,0,0.245840650406504,0.0044989649872333,KCNQ1
KEGG_2021_Human,Bacterial invasion of epithelial cells,1/77,0.9827997970280014,0.9999954782492528,0,0,0.2425930680359435,0.0042089520943772,MET
KEGG_2021_Human,Cell adhesion molecules,3/148,0.9834551388578832,0.9999954782492528,0,0,0.3808069572251997,0.0063530999397548,CDH3;CLDN2;CLDN1
KEGG_2021_Human,Phospholipase D signaling pathway,3/148,0.9834551388578832,0.9999954782492528,0,0,0.3808069572251997,0.0063530999397548,CXCL8;GRM8;AGT
KEGG_2021_Human,"Growth hormone synthesis, secretion and action",2/119,0.9860762264192956,0.9999954782492528,0,0,0.3147869925213675,0.0044138231575567,CACNA1D;SSTR5
KEGG_2021_Human,Neurotrophin signaling pathway,2/119,0.9860762264192956,0.9999954782492528,0,0,0.3147869925213675,0.0044138231575567,IRAK1;RIPK2
KEGG_2021_Human,B cell receptor signaling pathway,1/81,0.9860782579702114,0.9999954782492528,0,0,0.2304146341463414,0.003230311417537,IFITM1
KEGG_2021_Human,AMPK signaling pathway,2/120,0.986697928847969,0.9999954782492528,0,0,0.3121027542372881,0.00417947290809,CCNA2;SCD
KEGG_2021_Human,Alcoholism,4/186,0.9875716899576548,0.9999954782492528,0,0,0.4041203414980323,0.0050540047295752,GNG4;DRD2;GRIN2B;GRIN2D
KEGG_2021_Human,Platelet activation,2/124,0.9889252035186612,0.9999954782492528,0,0,0.3018058401639344,0.0033610844648678,COL1A1;ITGA2
KEGG_2021_Human,Taste transduction,1/86,0.9893125908317756,0.9999954782492528,0,0,0.2168034433285509,0.0023295377623036,HTR1D
KEGG_2021_Human,Huntington disease,8/306,0.989989647412074,0.9999954782492528,0,0,0.4925040545351459,0.0049549813776809,GPX2;TUBB3;ADRM1;NDUFA4L2;GRIN2B;STX1A;PSMA7;BBC3
KEGG_2021_Human,Oxidative phosphorylation,2/133,0.992688663857374,0.9999954782492528,0,0,0.2809369036259542,0.0020615697693322,NDUFA4L2;ATP6V1C2
KEGG_2021_Human,Autophagy,2/137,0.9939281398599108,0.9999954782492528,0,0,0.2725549768518518,0.0016599603388604,ATG9B;DDIT4
KEGG_2021_Human,Yersinia infection,2/137,0.9939281398599108,0.9999954782492528,0,0,0.2725549768518518,0.0016599603388604,CXCL8;IRAK1
KEGG_2021_Human,Fc gamma R-mediated phagocytosis,1/97,0.9940269898724768,0.9999954782492528,0,0,0.1918495934959349,0.0011493555484373,FCGR3A
KEGG_2021_Human,Inflammatory mediator regulation of TRP channels,1/98,0.9943347608281766,0.9999954782492528,0,0,0.189861704802615,0.0010786703231503,ASIC1
KEGG_2021_Human,mRNA surveillance pathway,1/98,0.9943347608281766,0.9999954782492528,0,0,0.189861704802615,0.0010786703231503,PABPC1L
KEGG_2021_Human,C-type lectin receptor signaling pathway,1/104,0.9958756301523584,0.9999954782492528,0,0,0.1787449680322046,0.0007387348137132195,IL23A
KEGG_2021_Human,Shigellosis,5/246,0.9959909739466122,0.9999954782492528,0,0,0.380657641804268,0.0015291336238554,CSF2;CXCL8;RIPK2;CBX3;HKDC1
KEGG_2021_Human,Glucagon signaling pathway,1/107,0.9964809750389098,0.9999954782492528,0,0,0.1736585365853658,0.0006121865076177805,SLC2A1
KEGG_2021_Human,Th17 cell differentiation,1/107,0.9964809750389098,0.9999954782492528,0,0,0.1736585365853658,0.0006121865076177805,IL23A
KEGG_2021_Human,Insulin signaling pathway,1/137,0.9992798994617552,0.9999954782492528,0,0,0.1351362984218077,9.73467751706353e-05,HKDC1
KEGG_2021_Human,Neutrophil extracellular trap formation,2/189,0.999483548869888,0.9999954782492528,0,0,0.1962211731283422,0.0001013648238565521,FCGR3A;AQP9
KEGG_2021_Human,Oxytocin signaling pathway,1/154,0.9997059676412036,0.9999954782492528,0,0,0.1200127530687071,3.529282174057961e-05,CACNA1D
KEGG_2021_Human,Necroptosis,1/159,0.9997737774292706,0.9999954782492528,0,0,0.1161840074096943,2.6286418236530287e-05,IL1A
KEGG_2021_Human,Endocytosis,3/252,0.9998229526102326,0.9999954782492528,0,0,0.220530214700444,3.9047755631176656e-05,HSPA6;FGFR4;HSPA1B
KEGG_2021_Human,Thermogenesis,2/232,0.9999335611252008,0.9999954782492528,0,0,0.1591711956521739,1.0575506455835431e-05,ACSL6;NDUFA4L2
KEGG_2021_Human,Herpes simplex virus 1 infection,1/498,0.9999954782492528,0.9999954782492528,0,0,0.0362703047553614,1.6400564842411277e-07,IRAK1
