Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Neurotrophin signaling pathway,5/119,0.9268616023225598,0.9999951623506846,0,0,0.5794238992764256,0.0440078366665225,MAPK10;RAP1A;BCL2;GAB1;CALM1
KEGG_2021_Human,Hepatitis C,7/157,0.930255309344058,0.9999951623506846,0,0,0.6161870675256502,0.0445479861417069,CLDN11;CLDN5;RSAD2;PPP2R2B;CLDN8;CLDN23;TLR3
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,9/193,0.9309719569031432,0.9999951623506846,0,0,0.6455820476858345,0.0461759813610124,MAPK10;GNG3;GNG2;GNG7;ITPR1;CALM1;IL6ST;FGF2;TLR3
KEGG_2021_Human,Thyroid cancer,1/37,0.9324959587849436,0.9999951623506846,0,0,0.3674665399540667,0.0256824059589274,RXRG
KEGG_2021_Human,Human papillomavirus infection,17/331,0.9335476948042954,0.9999951623506846,0,0,0.7136191845113176,0.0490707564440775,TNXB;WNT5B;ITGB3;LAMA3;WNT9A;PPP2R3A;THBS4;RELN;CREB3L3;PPP2R2B;CHAD;COL4A6;ITGA8;ITGA7;PRKACB;TLR3;HES5
KEGG_2021_Human,Lysine degradation,2/63,0.941560680263564,0.9999951623506846,0,0,0.4334557189962816,0.0261011786466585,SMYD1;ACAT1
KEGG_2021_Human,Spinocerebellar ataxia,6/143,0.9415774347785704,0.9999951623506846,0,0,0.5782713574136149,0.0348111770745043,MAPK10;RELN;PRKCB;ITPR1;ATP2A3;VLDLR
KEGG_2021_Human,ErbB signaling pathway,3/85,0.9432601513989796,0.9999951623506846,0,0,0.4834699952995247,0.0282410092452419,MAPK10;PRKCB;GAB1
KEGG_2021_Human,Nicotine addiction,1/40,0.945760670945996,0.9999951623506846,0,0,0.3391450554672222,0.0189126724354761,SLC17A8
KEGG_2021_Human,Lysosome,5/128,0.9510019434547158,0.9999951623506846,0,0,0.5367655177623971,0.0269666556258062,FUCA1;SMPD1;AP1S2;CTSG;CTSF
KEGG_2021_Human,Acute myeloid leukemia,2/67,0.9540652439374192,0.9999951623506846,0,0,0.4066937342258312,0.0191240489374572,ZBTB16;KIT
KEGG_2021_Human,Renal cell carcinoma,2/69,0.9593146032093984,0.9999951623506846,0,0,0.3945110396661486,0.0163864912201744,RAP1A;GAB1
KEGG_2021_Human,RIG-I-like receptor signaling pathway,2/70,0.961718606471903,0.9999951623506846,0,0,0.388688428295712,0.0151718231117868,MAPK10;RNF125
KEGG_2021_Human,Shigellosis,11/246,0.962801842197613,0.9999951623506846,0,0,0.6169785095691223,0.0233882113828862,MAPK10;FNBP1;CAPN2;ITPR1;BCL2;PLCE1;PLCD3;MYL9;PLCD4;PLCD1;VCL
KEGG_2021_Human,Rheumatoid arthritis,3/93,0.9630749222149017,0.9999951623506846,0,0,0.4403045443730669,0.0165660487188334,CXCL12;ANGPT1;TNFRSF11A
KEGG_2021_Human,mTOR signaling pathway,6/154,0.9635553769229076,0.9999951623506846,0,0,0.5349727409813246,0.0198610331452398,PRKAA2;WNT5B;PRKCB;WNT9A;SGK1;RNF152
KEGG_2021_Human,p53 signaling pathway,2/73,0.968139244152202,0.9999951623506846,0,0,0.3722046975146169,0.0120517479538096,TP53I3;BCL2
KEGG_2021_Human,Pathways of neurodegeneration,24/475,0.9681485676436976,0.9999951623506846,0,0,0.6997011472091006,0.0226491333755323,RYR2;WNT5B;TUBAL3;PRKCB;GPX3;ITPR1;ATP2A3;WNT9A;COX7A1;RYR3;MAPK10;TUBB2B;TUBB6;PINK1;UCHL1;CASP7;TUBA1A;KIF5A;BCL2;CAPN2;NEFL;CALM1;PRPH;SNCA
KEGG_2021_Human,Measles,5/139,0.9705790652847924,0.9999951623506846,0,0,0.4924092902179595,0.0147045286454334,MAPK10;CD209;BCL2;HSPA2;RAB9B
KEGG_2021_Human,Necroptosis,6/159,0.9707918579186272,0.9999951623506846,0,0,0.517349715279531,0.0153358970167541,MAPK10;SMPD1;CAPN2;BCL2;PYGM;TLR3
KEGG_2021_Human,Glioma,2/75,0.971829155086512,0.9999951623506846,0,0,0.3619682254313798,0.0103433348294757,PRKCB;CALM1
KEGG_2021_Human,Pancreatic cancer,2/76,0.973515896940317,0.9999951623506846,0,0,0.3570574854455026,0.0095838244656529,MAPK10;ARHGEF6
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,9/219,0.9739719712178644,0.9999951623506846,0,0,0.5648540706605223,0.0148967567382321,MAPK10;KAT2B;CDKN2B;ADCY9;CREB3L3;IL1R2;TNFRSF13C;PRKACB;ADCY5
KEGG_2021_Human,Hepatitis B,6/162,0.9744734605781724,0.9999951623506846,0,0,0.5073181468031254,0.0131182297439025,MAPK10;CREB3L3;PRKCB;BCL2;PTK2B;TLR3
KEGG_2021_Human,Epstein-Barr virus infection,8/202,0.9758394160073762,0.9999951623506846,0,0,0.5435855020234543,0.013294600477614,MAPK10;FCER2;CR2;ENTPD3;CD19;BTK;BCL2;ENTPD8
KEGG_2021_Human,Viral carcinogenesis,8/203,0.9768184482333698,0.9999951623506846,0,0,0.5407684960693556,0.0126834384497199,KAT2B;CDKN2B;GSN;SCIN;CREB3L3;IL6ST;PRKACB;HDAC9
KEGG_2021_Human,Alzheimer disease,17/369,0.9788148885074074,0.9999951623506846,0,0,0.6352575866815232,0.0136026033444405,WNT5B;TUBAL3;ITPR1;ATP2A3;WNT9A;COX7A1;RYR3;MAPK10;TUBB2B;TUBB6;CASP7;TUBA1A;KIF5A;CAPN2;APBB1;CALM1;SNCA
KEGG_2021_Human,Autoimmune thyroid disease,1/53,0.978990106842347,0.9999951623506846,0,0,0.2541806020066889,0.0053972052921638,TPO
KEGG_2021_Human,Influenza A,6/172,0.9838676179641636,0.9999951623506846,0,0,0.476498267749108,0.0077497323607805,TPSB2;RSAD2;PRKCB;TMPRSS2;TPSAB1;TLR3
KEGG_2021_Human,Colorectal cancer,2/86,0.9858110934245294,0.9999951623506846,0,0,0.3143808165206168,0.0044926689784348,MAPK10;BCL2
KEGG_2021_Human,MicroRNAs in cancer,13/310,0.9863287925323844,0.9999951623506846,0,0,0.5758205103999496,0.0079264681644474,ABCB1;TNXB;PRKCB;ITGB3;RDX;TPM1;EFNA5;ZEB2;ZEB1;BCL2;PDCD4;ZFPM2;RECK
KEGG_2021_Human,VEGF signaling pathway,1/59,0.9864405859060708,0.9999951623506846,0,0,0.2278123233465234,0.0031101354126615,PRKCB
KEGG_2021_Human,TNF signaling pathway,3/112,0.9872366008903436,0.9999951623506846,0,0,0.3631809520067579,0.004665259463788,MAPK10;CASP7;CREB3L3
KEGG_2021_Human,Tuberculosis,6/180,0.9889371478761436,0.9999951623506846,0,0,0.4543929751862266,0.0050548949095545,MAPK10;CD209;MRC1;BCL2;LSP1;CALM1
KEGG_2021_Human,NOD-like receptor signaling pathway,6/181,0.9894529744029658,0.9999951623506846,0,0,0.4517719190680564,0.0047901555815849,MAPK10;CASP5;ITPR1;BCL2;TXNIP;ANTXR2
KEGG_2021_Human,IL-17 signaling pathway,2/94,0.991453328358294,0.9999951623506846,0,0,0.2869193078211251,0.0024627443005125,MAPK10;MAPK4
KEGG_2021_Human,mRNA surveillance pathway,2/98,0.9933814112041924,0.9999951623506846,0,0,0.2749048977650974,0.001825530379922,PPP2R2B;PPP2R3A
KEGG_2021_Human,Endocytosis,9/252,0.993395363661702,0.9999951623506846,0,0,0.4872693482012478,0.0032289115131707,PSD;EHD2;CAV1;KIF5A;ASAP3;NEDD4L;HSPA2;FOLR2;FGFR2
KEGG_2021_Human,Protein processing in endoplasmic reticulum,5/171,0.993992391246676,0.9999951623506846,0,0,0.3967980571320306,0.0023909967808009,MAPK10;CAPN2;BCL2;HSPA2;CRYAB
KEGG_2021_Human,Toll-like receptor signaling pathway,2/104,0.9955005987947068,0.9999951623506846,0,0,0.2586501076892954,0.0011663966216792,MAPK10;TLR3
KEGG_2021_Human,Natural killer cell mediated cytotoxicity,3/131,0.9957875720442728,0.9999951623506846,0,0,0.308953426124197,0.0013041928911194,PRKCB;PTK2B;CD48
KEGG_2021_Human,Cellular senescence,4/156,0.9960111488937804,0.9999951623506846,0,0,0.3466917293233083,0.0013856671389234,CDKN2B;CAPN2;ITPR1;CALM1
KEGG_2021_Human,Huntington disease,11/306,0.9964460406150007,0.9999951623506846,0,0,0.4898852616593865,0.0017441334520335,MAPK10;TUBB2B;TUBB6;TUBA1A;CREB3L3;TUBAL3;GPX3;KIF5A;ITPR1;PPARGC1A;COX7A1
KEGG_2021_Human,Antigen processing and presentation,1/78,0.9966133472333714,0.9999951623506846,0,0,0.1714230174672084,0.0005815355225783628,HSPA2
KEGG_2021_Human,Systemic lupus erythematosus,3/135,0.9966801067700052,0.9999951623506846,0,0,0.2995263123742781,0.00099604968232304,C8G;C7;CTSG
KEGG_2021_Human,Neutrophil extracellular trap formation,5/189,0.9976727484076036,0.9999951623506846,0,0,0.3576312272741399,0.0008332678316352307,NCF1;PRKCB;ITGB3;CTSG;HDAC9
KEGG_2021_Human,Cell cycle,2/124,0.9987785101846444,0.9999951623506846,0,0,0.2160145927363719,0.0002640209072678186,CDKN2B;CDC14A
KEGG_2021_Human,Th1 and Th2 cell differentiation,1/92,0.9987812163253392,0.9999951623506846,0,0,0.1449405904145747,0.00017675896275570887,MAPK10
KEGG_2021_Human,Yersinia infection,2/137,0.9994819481749436,0.9999951623506846,0,0,0.1950758176150472,0.00010108556938305962,MAPK10;PTK2B
KEGG_2021_Human,T cell receptor signaling pathway,1/104,0.9994916433533862,0.9999951623506846,0,0,0.1279712682255084,6.507158596635213e-05,MAPK10
KEGG_2021_Human,Amyotrophic lateral sclerosis,11/364,0.9997337131572782,0.9999951623506846,0,0,0.4080967362103923,0.00010868526278058186,TUBB2B;TUBB6;PINK1;TUBA1A;TUBAL3;GPX3;KIF5A;BCL2;NEFL;COX7A1;PRPH
KEGG_2021_Human,Oxidative phosphorylation,1/133,0.9999363730731896,0.9999951623506846,0,0,0.099699777532992,6.343792268247222e-06,COX7A1
KEGG_2021_Human,Ubiquitin mediated proteolysis,1/140,0.999960570651976,0.9999951623506846,0,0,0.0946430311203638,3.731786583533745e-06,NEDD4L
KEGG_2021_Human,Spliceosome,1/150,0.9999792900704986,0.9999951623506846,0,0,0.0882433137045736,1.827531729886071e-06,HSPA2
KEGG_2021_Human,Ribosome,1/158,0.9999869412912518,0.9999951623506846,0,0,0.0837105202228164,1.0931584403875428e-06,RPL10L
KEGG_2021_Human,Olfactory transduction,9/440,0.9999947727376206,0.9999951623506846,0,0,0.2719107851208742,1.4213527325085009e-06,GNG7;PDE2A;OR51E2;PRKG2;CNGA3;CALM1;PRKACB;SLC8A1;PRKG1
KEGG_2021_Human,Herpes simplex virus 1 infection,6/498,0.9999950453127672,0.9999951623506846,0,0,0.1579259569419728,7.824756610727017e-07,ZNF671;ZNF418;ITGB3;BCL2;HCFC2;TLR3
KEGG_2021_Human,RNA transport,1/186,0.9999951623506846,0.9999951623506846,0,0,0.0709329429215387,3.431495327800027e-07,EEF1A2
