Gene,t_stat,p_value,log2FC,p_adj
LINC00483,-4.146740939884895,9.245830959005744e-05,-1.10481429320129,0.00045714453924901213
PRKG1,-4.4409092092395595,3.490990537456025e-05,-1.1042523134828715,0.0001948996231234912
TCEA3,-6.058137460285285,7.927749405714961e-08,-1.1037500148199948,1.0116922366936511e-06
LIMA1,-7.42090775457331,2.136402616544229e-10,-1.1030318184463725,6.600627858776432e-09
BCAR3,-9.581051301340418,2.4582364720218345e-14,-1.1027367526980476,3.980199866222046e-12
BAALC,-6.985645161030229,4.971381516353517e-09,-1.1022246541541318,9.503813085779985e-08
SLC9A1,-7.121015633456247,1.6549155439706325e-09,-1.1020537608235923,3.701656679969606e-08
FCRL1,-4.5719901161475995,2.856184657906236e-05,-1.101658180226116,0.00016347156593322237
TUBB2B,-4.2731158968766225,6.117116572973064e-05,-1.1006833069757085,0.00031863473655794624
FAM95A,-5.993916555247148,3.0231774518393124e-07,-1.1003829762232846,3.2043574245627834e-06
MICALCL,-4.905651803034576,8.832259796974641e-06,-1.1003591817375207,5.882372042123013e-05
SLC41A2,-8.016668530534659,2.5317704432904368e-11,-1.1000507789007639,1.1141621249171079e-09
FAM162A,-6.747930538729617,3.3932270516905803e-09,-1.098877264371482,6.870014436767218e-08
CRYBG3,-3.627128932870572,0.0005785860456436104,-1.0987931854315933,0.0022637411586467686
CLCN2,-4.453028949648666,3.281379201299299e-05,-1.0987406431358888,0.00018472274865329573
SYT4,-6.376588943318293,1.9793326266362917e-07,-1.0982241638901586,2.2238706741376176e-06
ACOT1,-6.059604229346419,7.221963367674183e-08,-1.0976349272662254,9.323803740886945e-07
MUC4,-3.585122599012089,0.0006160116531859626,-1.0964543601213732,0.0023943874128627353
FAM214A,-8.219187548490295,8.445294676721965e-12,-1.0963962620018393,4.410401099843471e-10
LIPH,-4.341255908069396,4.61831735341511e-05,-1.0963686132046888,0.00024986965565297934
SLC10A5,-3.8119803434375306,0.00034411438176538235,-1.0959930409455136,0.0014388947757117431
FGF14-AS2,-6.628100670996469,1.948597817902704e-08,-1.0954221646779596,3.0305059128846134e-07
FCER1A,-5.433256382937036,8.220050814890282e-07,-1.0953532144545275,7.591770650139275e-06
ACVR1C,-4.657920388614722,1.5565362529008536e-05,-1.0950494509927537,9.638642811856279e-05
SMIM14,-7.382217914144324,3.9445950526054335e-10,-1.0945851363533965,1.114847936755014e-08
FRRS1L,-3.9703784381505023,0.0002877522965097223,-1.0939267836229372,0.0012307099978665383
MAGI2-AS3,-5.44313961774515,1.046341255126642e-06,-1.0934829305107454,9.352922405947792e-06
C7,-8.615998409106476,1.2102418328400915e-12,-1.093127812726478,9.349982617141735e-11
TTC22,-4.5177177516348666,2.6693678830521037e-05,-1.0916214179822599,0.00015431123550941294
GUCY1A3,-3.1983018218086454,0.0022006303448860306,-1.0911286419355672,0.007274609510578462
LINC00641,-4.181232582556663,9.566640456831245e-05,-1.0900928735721092,0.00047137834006366706
RBM47,-4.826481294127673,1.134852855173567e-05,-1.0886447664549728,7.300496717817585e-05
ECI2,-8.350400760279804,5.3772612354097125e-11,-1.088484042858247,2.035163754664553e-09
JAZF1,-5.886304238423193,1.432735673487885e-07,-1.0876394228567472,1.6909338191077192e-06
BTK,-5.976611078801885,8.484416928646433e-08,-1.0873390888562566,1.0753998457059353e-06
LOC101928223,-4.114141471119088,0.00010720514987963317,-1.086639960060771,0.0005200208346563192
PLS1,-4.077401797439412,0.00011781078702848452,-1.0863516166284315,0.0005650459820901063
GRIK5,-6.107323602106463,3.3522955529761005e-07,-1.085014115175225,3.4938528726863545e-06
MARCH2,-6.1493252439652855,7.37070400760334e-08,-1.0848151253499578,9.500712538614135e-07
SEMA6A-AS1,-3.4410055662533647,0.0011081368658853118,-1.0844324759656225,0.003992245561537372
FAM189A1,-6.436676207080259,1.2614189994269113e-08,-1.0844003214583868,2.099719067719105e-07
CAPN9,-4.841210351351867,7.567871068533914e-06,-1.0839192248902556,5.143024583184623e-05
SLC25A20,-8.41821231854441,2.888770834197928e-12,-1.0837520995687484,1.8647513798684554e-10
ABCA5,-6.734092758173194,3.5954896767249936e-09,-1.0831952923317272,7.208209553902061e-08
SLC35D1,-6.440801720517234,1.6079129284518482e-08,-1.0831807077201727,2.572660685522957e-07
IP6K3,-4.465344779687188,5.9148730147397726e-05,-1.0830047659763706,0.00030922524100259315
TBC1D10C,-4.987373182143402,4.903827615539413e-06,-1.081950267324597,3.534939243239548e-05
CPT2,-6.954756195221706,3.049399007515427e-09,-1.0817036413941574,6.267751203285087e-08
SPOCK3,-6.194301091586805,4.72770784710441e-07,-1.0816614290581,4.721111947769098e-06
MTRNR2L6,-2.7067618990781006,0.008575503817843295,-1.0815357151888048,0.023432906008425156
CALM1,-9.434831736489478,1.0495389624356233e-13,-1.0814506795387429,1.239882533487055e-11
BHLHE41,-6.573932618309242,8.693442195105624e-09,-1.0807705070935723,1.5068633138183082e-07
MAP1A,-3.3625394038381087,0.001334051632990416,-1.080600851876179,0.004702416069011409
FOXF1,-3.9284545997669125,0.00021564930273839554,-1.0804402047563277,0.0009580214369188743
CRIP1,-4.720559891993621,1.1486280837640374e-05,-1.0794765592447275,7.371575170485659e-05
FAM95B1,-6.952518647764485,1.648573883936716e-08,-1.078867799263025,2.6307996091464863e-07
DIP2C,-4.1545924686522655,9.793058723628996e-05,-1.0787457043059074,0.00048097654308422856
ITGB3,-2.7436920569537175,0.007951076948595173,-1.0787059255417222,0.021955907026099186
MDFIC,-6.319978192280449,2.0259435128725922e-08,-1.0776922530728288,3.1343522777665227e-07
CD160,-7.14156264373506,1.144057118852602e-09,-1.0776326287019757,2.710980919610216e-08
DHDDS,-10.548764469072825,3.7203393649977997e-16,-1.0775143001657659,1.5883891015190607e-13
SLC6A7,-3.204218374324393,0.0022410211454934343,-1.0775015992902388,0.007383767711760305
PDE8A,-9.890662795242633,1.0625134687280452e-14,-1.0770781025030365,2.111167158154808e-12
KIAA0125,-5.200322968807164,2.7082305360425405e-06,-1.0761685948948139,2.1158105401326247e-05
AMY2B,-4.442530922536214,3.2635999580281585e-05,-1.0747256351442243,0.0001838920319022303
WNT5B,-3.9455192711739087,0.0001984831389811845,-1.0742722542935796,0.0008920195143575449
XDH,-4.511952697930301,2.5033609511622664e-05,-1.0729252711483346,0.00014606039824379023
EFHD1,-5.822182828896776,1.9219625089551427e-07,-1.0726882578340675,2.1704352490919885e-06
HGD,-5.301602254374709,1.3322711512955412e-06,-1.072607894997752,1.1542239493744496e-05
LOC100506844,-5.099027167298997,4.5466898160741335e-06,-1.0716952075622623,3.309848739574637e-05
EPB41L4B,-5.175080953147619,2.121813250373522e-06,-1.0710691064125628,1.71435747878785e-05
SNCA,-4.853303921529003,7.892760274621364e-06,-1.0703033166236364,5.3355059456440415e-05
ARHGAP20,-7.489249873127404,3.913179326414866e-10,-1.0695926146603374,1.10924663380695e-08
CASP5,-3.809294585474696,0.00029817720429622127,-1.069090113275406,0.0012686084691875595
CLCA1,-5.120706720014857,2.9741935183465113e-06,-1.0674109070324462,2.295590658499229e-05
C4orf19,-5.4366896492726395,7.993909949909524e-07,-1.0669611561135453,7.421471677618725e-06
CTNNA2,-6.231697675226548,2.1321669567432116e-07,-1.0660478655120633,2.371436007814391e-06
RAB27A,-8.344700400188964,1.1393411870045104e-11,-1.0656389644357036,5.635570554256456e-10
LINC00578,-2.506232074886939,0.015503981324879672,-1.0654456886410772,0.03911111117676705
SPECC1L,-9.281184216422185,7.798815355054535e-14,-1.064779766507698,1.00953175787557e-11
CGN,-4.033937166529537,0.00014456070431311048,-1.0642894841199473,0.0006757643680683551
P2RX4,-7.104502258169619,8.306386021804013e-10,-1.0626292198026617,2.0732739510422812e-08
TOM1L2,-10.640765209783932,2.384946335285237e-16,-1.0625186745635364,1.0950953587830476e-13
HCFC2,-7.220046752653614,7.216475940195583e-10,-1.06206001378091,1.8584143754560817e-08
TLCD2,-5.3772379407059185,1.2088127707859e-06,-1.0613167038897737,1.0631610982958317e-05
RIMKLB,-4.819970612371342,8.212709132890565e-06,-1.0612708326639102,5.5150238937289624e-05
SLC20A2,-8.826488073811825,5.146618496319007e-13,-1.0610569957319669,4.5379749176238894e-11
SEPT6,-4.933198112747209,5.264792287720306e-06,-1.0605982189559375,3.76061007085299e-05
ZNF418,-5.472440961688691,1.9948118446399657e-06,-1.0605650755057423,1.6271010510294025e-05
SCUBE1,-5.202987008654525,2.1732326248021876e-06,-1.0604291790290958,1.752129172943186e-05
LRRN4CL,-5.2500169712347615,1.813841332199434e-06,-1.0602106497549184,1.5014164170205927e-05
BGLAP,-3.754674674148583,0.0004650071463868615,-1.0598947417567786,0.0018701725193307984
MT1A,-3.57742506756329,0.0006322289258854137,-1.0593283054564382,0.0024495976978741326
GAB1,-8.225526444197483,6.500584677664507e-12,-1.0584965771742225,3.5872614221234344e-10
CD1C,-5.899559936155842,2.383196887389175e-07,-1.0579742380108001,2.608973434615518e-06
FAM129C,-4.334549912724337,7.661246954574874e-05,-1.0578343056054644,0.00038883025210956023
TPPP,-4.136688186360974,9.756799029770638e-05,-1.0573140011642095,0.000479582834151683
GALNT15,-4.331768648613852,5.099914072038244e-05,-1.0571923212988976,0.00027187625160377373
CAPN2,-8.263141933000114,5.548127588439911e-12,-1.0570358379562226,3.162042927219524e-10
HVCN1,-5.8711136757849225,1.4836026413879195e-07,-1.056615825862063,1.7433584684121878e-06
FAM163B,-6.264389985726635,1.3653380020577243e-07,-1.0565922127870329,1.623991476934349e-06
TMEM54,-4.812873952236585,8.349412094907024e-06,-1.0564656068370617,5.592934014358859e-05
SIDT1,-4.961202320156035,4.749186381065695e-06,-1.056311559443916,3.435677757717442e-05
LSP1,-5.742808258619025,2.146297296103095e-07,-1.0549778930558906,2.382859990783071e-06
TLR3,-7.098038708551087,1.7152000799952685e-09,-1.0548355689628108,3.8119734380607175e-08
TMEM255A,-8.392739067461214,5.0951110500630635e-12,-1.0540824943867384,2.9382611970221497e-10
ZNF542P,-6.283862731966179,2.6506703491801466e-08,-1.0539589167418115,3.9526172559833366e-07
NUGGC,-4.57583125564574,2.300414582529402e-05,-1.0522682067934461,0.00013571609522529827
LINC01389,-4.983265828353603,7.625711234809965e-06,-1.0521482906254562,5.175316168176769e-05
SHROOM3,-4.541791594474614,2.4818377931127442e-05,-1.0501626943844737,0.00014501321616612663
PEX11A,-8.117729134724085,1.027389025683808e-11,-1.0500388031937966,5.165813910958916e-10
MS4A6A,-6.168039406995847,4.0806851194183764e-08,-1.0494483291045595,5.717187856428647e-07
TMOD2,-4.410038853555721,3.938661716565133e-05,-1.049215692970014,0.00021690643294502648
TPO,-8.087483112655473,1.0614021688025638e-10,-1.0486127258930436,3.612627018178908e-09
ZNF671,-5.519835426150567,6.132138442130776e-07,-1.0480039132702714,5.893827848645125e-06
RARRES3,-5.476220828439373,6.945359623531155e-07,-1.0478006820050512,6.5767420933172835e-06
CHP1,-7.511800498226914,1.542452979319289e-10,-1.0476833256541571,5.031787627977777e-09
TLE4,-8.98935321014601,4.869781222008204e-13,-1.0476407136547725,4.389296141436729e-11
RIOK3,-7.889225818341876,2.8588574493205082e-11,-1.0474330794679654,1.2248794874412657e-09
LUZP2,-6.912177828709592,3.1303157011017436e-09,-1.0471768113423545,6.412404284681148e-08
CECR1,-6.117758912423429,5.476908237414446e-08,-1.0471667206824904,7.343583408579501e-07
SMPD3,-3.9706336267275435,0.00020338590596662398,-1.0464609252817034,0.0009100201153895498
TCEAL5,-7.142495756431011,1.707401390323147e-08,-1.0461609330369623,2.710457940959172e-07
INSM1,-7.127816733968025,2.076916454638746e-09,-1.045936284166859,4.541225412406876e-08
NCF1,-5.2905021873539555,1.2931056787998903e-06,-1.0455940426417327,1.1267103401100656e-05
EHD2,-3.756835167368574,0.00036368412102194704,-1.0454842591774343,0.001509828858613119
RECK,-5.296808175608357,1.4534413869892459e-06,-1.0447974617667914,1.2393465169506058e-05
NXPH3,-3.7577818646511543,0.0004328802694289823,-1.0445749347275795,0.0017563478220779783
GCNT4,-6.2579170862737294,3.652287970632552e-08,-1.0445073321640523,5.203868855580432e-07
SOCS6,-9.11447755780729,1.4953305285878983e-13,-1.0442717869813096,1.6392055740412205e-11
FGF13,-5.445600575555624,7.296958020625425e-07,-1.0442217412213004,6.8563231810787775e-06
F2RL1,-3.48104393843251,0.0009170846172657483,-1.0442054486394285,0.0033856449098572895
PHYHD1,-6.710285732001055,5.469658873442235e-09,-1.0430753260279944,1.0286678388260449e-07
MZB1,-4.362039783095495,4.4900057705901656e-05,-1.0418578484354635,0.00024352302302893306
IL16,-6.213129986319251,3.1499159580284455e-08,-1.0417194516940351,4.5792326615639336e-07
PTK2B,-6.78774028345289,3.0231417631403403e-09,-1.0416508107481155,6.252797762125638e-08
MT2A,-3.8427909504480655,0.0002666097110667816,-1.0406511441006892,0.0011518221069627547
LGALS2,-5.619222951504489,3.844684797705339e-07,-1.0398960828004098,3.951192957641771e-06
MBNL1,-8.057657126592922,3.333589211245671e-11,-1.0398721908834974,1.386773111878199e-09
CNST,-10.44429417824536,9.536390040076667e-16,-1.039478359138256,3.315394114504368e-13
PKIG,-4.556546990165982,2.3577680908079786e-05,-1.0392230754112655,0.00013866274591083365
COPZ2,-3.873877500304664,0.00025306455897559037,-1.03897826482449,0.0011001913149372954
VLDLR-AS1,-5.4124931059438,1.6463428996334871e-06,-1.038495860037919,1.3801378162411486e-05
CROT,-5.89933360136692,1.16313858462869e-07,-1.0379522779939903,1.4138931366395503e-06
ECHDC2,-7.815329923656263,2.0434287292657517e-10,-1.0379224408980026,6.3836818427999145e-09
GSTM3,-4.901177463493507,6.105150582989229e-06,-1.0374451658251056,4.2718500456476675e-05
MEOX2,-4.651592755373855,2.1868876934484374e-05,-1.0372555553108769,0.00013009068420376723
LRRC66,-4.615255937745475,1.7867195075754158e-05,-1.0371015575298097,0.00010900377522275086
FMO4,-7.4591731468241615,1.7587179596852752e-10,-1.0367650786968152,5.572937534752716e-09
GSTA1,-4.849229493614445,7.1919721708681355e-06,-1.0356400961848737,4.916399852535027e-05
TJP3,-3.9966710751619408,0.00016878066197495979,-1.0352460475931489,0.0007749898471363437
MAGI2,-8.65064154662729,2.3418087030354355e-12,-1.0344127264320695,1.574316480582054e-10
LRRC31,-3.5768481848929796,0.0006438708119719609,-1.0338161394002094,0.0024852085773433208
ITPKA,-3.926096657142093,0.0001992469034058488,-1.0335527527456136,0.0008941310420956549
LOC101927412,-4.6755393560359675,2.262162179804711e-05,-1.0333902589332649,0.00013378366660444092
FCRL3,-3.6477569282927917,0.0006442341153274081,-1.033313550171124,0.002486216528799208
CLIP3,-4.89670515856419,6.683727443378543e-06,-1.0333095582718608,4.6221992345001483e-05
CNNM4,-4.762103002426751,1.369619805660221e-05,-1.0323563032562468,8.6149050376188e-05
ROR2,-3.148228806200022,0.0024400517006125996,-1.0321081517760864,0.007932286693308605
RNF125,-5.704040786341339,2.500442553665922e-07,-1.031119293684894,2.722522104529068e-06
RYR2,-2.548479501841858,0.014153423961680582,-1.0298719264382394,0.03616144100067807
F13A1,-6.1252361599382015,4.525271744641878e-08,-1.0279378872879468,6.211337460665807e-07
KCNAB1,-5.534772475576597,1.0491147766685763e-06,-1.0279157202362392,9.372708225039086e-06
SI,-4.550988087437496,2.271290277465105e-05,-1.027396046738045,0.00013423016034509006
TMEM88,-3.1974967963501872,0.0022805203148124216,-1.026806560482663,0.007490719716733041
PTBP2,-3.080105190130671,0.0033584032554397846,-1.0265144804293955,0.01043940498459351
CNGA1,-4.224906486297745,8.01875347994716e-05,-1.025841740321692,0.0004043605153087321
DPYSL3,-2.9843196325036225,0.0039312285798964374,-1.025489095256976,0.011967773169922405
TARP,-5.560822805166363,4.5242471806894053e-07,-1.025407825913299,4.540291933577623e-06
PREX2,-3.2103214399694164,0.002087659087261567,-1.025388037761248,0.006951056443781296
DCHS2,-5.42744582737775,3.551232471746918e-06,-1.0251201827802494,2.679776540540558e-05
KCCAT198,-3.26222726601112,0.0017490335246411594,-1.0249078573124883,0.005950577359942298
TIMD4,-5.510031315534673,8.29307098931833e-07,-1.0243126946002805,7.650499453982217e-06
PKNOX2,-8.590472661689919,8.173062278213668e-12,-1.0232849745602264,4.3239052957088654e-10
DTX3,-3.4964538990654668,0.0008602842623167802,-1.0225472979183379,0.003202673674122864
BHMT2,-3.805184421150217,0.0003291333976584477,-1.0223376183005484,0.0013826670749898123
KLHDC1,-6.790922272382624,3.7160480830222495e-09,-1.020918502635994,7.400470224912394e-08
EPB41L4A,-6.537659496630512,8.340704957057809e-09,-1.0192901176450757,1.456093226936577e-07
CLIC4,-3.7680422951699333,0.00035065789315621,-1.0191444669949856,0.001461780775386882
EMILIN3,-4.923792746708744,1.4458456140776807e-05,-1.0188468278472753,9.03133954419775e-05
GLI3,-4.209543022758921,8.594117325230814e-05,-1.0182712402430563,0.0004291944166361935
EDN2,-3.9451932936812493,0.00019415174786863369,-1.0176115704225737,0.0008749772103946424
C1orf210,-4.3147281926554415,5.363178813748659e-05,-1.0171319844541795,0.00028442053557133263
CRISPLD2,-3.6239250137083996,0.0005629299718862941,-1.01706878339792,0.002212803068296697
TNFRSF11A,-4.537939379982004,2.262758154596677e-05,-1.0169534940991989,0.00013378640051084725
AGAP11,-4.136156446934931,0.00013204790681391805,-1.0168981339163525,0.000623862912099303
SAMD13,-4.336981286286166,4.89792914380134e-05,-1.0151750912134392,0.00026254626353204715
ASPN,-2.7881809357322216,0.0068572437135032025,-1.0144246372360968,0.01930786567300867
STAP2,-4.318461134464086,5.0575372881081355e-05,-1.0143194300359353,0.0002698198222379369
LAMA3,-3.5899604727966548,0.0006171206389401776,-1.0127784585184871,0.002397931960601655
FIGN,-5.798430874862076,6.20621258938959e-07,-1.0119596315791803,5.957964085814006e-06
ZER1,-10.56276255010921,8.057430742221551e-16,-1.0118683249173506,2.9307449894497794e-13
SLMAP,-3.3519200910342026,0.001423463151514553,-1.0117190200304798,0.004971498170961275
C9orf24,-6.736542546452074,1.1050044680772351e-08,-1.0111143725317717,1.8635751029194452e-07
ZNF880,-4.061848104622498,0.00012937367748598486,-1.0107495621550764,0.0006126557336639283
FGD2,-5.353717703287432,1.0133902312322487e-06,-1.0101983183809837,9.093607915659294e-06
ARHGAP15,-6.369597372015119,1.9045751259085935e-08,-1.0098540705527688,2.978775081241101e-07
TMEM132C,-3.468432196861768,0.0009245546957741684,-1.009850854025396,0.003408568864772029
LINC00955,-4.534235934717281,4.297601703771523e-05,-1.0094368828893683,0.00023409048750370023
PLCL1,-4.715204105702201,1.9083845223956282e-05,-1.0089382967232359,0.00011545561621939661
PDLIM2,-8.388998116384053,4.0986236013451615e-12,-1.008724923744,2.4750398005542397e-10
FAM132A,-4.678425103092094,1.3899411128703076e-05,-1.0086255443466827,8.717939928559745e-05
NPY2R,-6.302698902964366,1.0075273789700671e-07,-1.007541558669168,1.2471610526254096e-06
FYCO1,-4.163717068088756,0.00010470842955569153,-1.007466677960788,0.0005098408046553239
TSPAN18,-2.840957328514972,0.006065396392825467,-1.0072875809491886,0.01740394684096604
C10orf54,-9.441120203558299,4.914074555213846e-13,-1.0071832615600238,4.4128752168149136e-11
MPND,-8.384078589065629,3.3850072419412336e-12,-1.0070799576905856,2.1452483395802566e-10
FBLIM1,-8.864033135523798,4.3763198219392355e-13,-1.0070181931391264,4.08054096500817e-11
FAT4,-2.473269313969052,0.0161280224331686,-1.0059032977724707,0.040428593835534224
LOC101928731,-3.213426840705852,0.002189717159666617,-1.005352600978482,0.007244001838485921
SYT11,-3.960075431172357,0.00019692966072757355,-1.0051210480582058,0.000886183473274081
SPECC1,-6.42386249489278,1.458064458215905e-08,-1.0047492860294174,2.357704761139021e-07
EPHA10,-4.429662570515524,3.6976288236357985e-05,-1.0041985769854063,0.00020502505138300477
DHRS7C,-5.798262701839307,1.184998530352983e-06,-1.003608038987655,1.0452382832428487e-05
C1orf21,-7.832329023496728,1.7581017343726641e-10,-1.003546314852164,5.572937534752716e-09
RGAG4,-6.34099851050772,3.4185016926877856e-08,-1.003373740305984,4.913919503440635e-07
LEAP2,-4.87347664595084,9.093249028397264e-06,-1.0031605362630536,6.0330781994295476e-05
TRIM40,-3.840779336802214,0.0003639949974717422,-1.0029975326558214,0.0015106040686344337
MAP2,-6.703301082607093,2.4107187451133892e-08,-1.001883361364882,3.648460906783547e-07
KCNIP3,-5.6427159947011525,8.216638453625454e-07,-1.0015472651127593,7.59150012936329e-06
STOM,-4.125179921100209,0.00010413203940959629,-1.0015335547289839,0.0005074403906832069
FKBP1B,-5.612605047344274,3.945058633643591e-07,-1.001205604738168,4.042397764562123e-06
SHE,-6.444956143603434,1.2822648127118061e-08,-1.000799062182976,2.1285945758632002e-07
RDX,-4.814690784875982,8.067394623558991e-06,-1.0007820466340487,5.428449659445987e-05
NRXN3,-3.334766823592943,0.001559815287441125,-1.0002251008717027,0.0053820593839738005
ANKRD35,-6.589433179535385,6.935709053706455e-08,-1.0000380348222946,9.011607876721852e-07
