Gene,t_stat,p_value,log2FC,p_adj
DSN1,8.318898224392495,5.526942313759033e-12,1.2717463748244504,3.157363102057273e-10
NUP210,5.773993004149607,2.228980023919749e-07,1.2715843462920469,2.466778438477081e-06
SOX1,3.8563691710019214,0.00039730099225387304,1.2685899950149166,0.0016299941484842536
KHK,5.3282077965345955,1.6184884942839566e-06,1.2658699908789761,1.3610943504418562e-05
TCFL5,6.32694602252417,2.2630761848503842e-08,1.2656543360042272,3.452929281161062e-07
GZMB,4.131468268226456,9.718966611339938e-05,1.2652478878408404,0.0004779162890555036
NDC80,6.230085178260448,3.0226913984638597e-08,1.264461417507985,4.4340095161553034e-07
SPC24,6.002993321095559,7.765731003615694e-08,1.2634798015194737,9.941442909205235e-07
GARS,8.894970754941,4.989000582301501e-13,1.262996754778352,4.447337661937338e-11
FANCB,6.57327715397466,9.092694849928707e-09,1.2624343388603445,1.562710606411476e-07
STIL,6.134669110734123,4.416294392900405e-08,1.2596166094238046,6.092683693062601e-07
DDIT4,5.753339247875568,2.0964754499514784e-07,1.259612512581353,2.3382138657204025e-06
XPOT,8.055439051922017,1.3554746512674865e-11,1.2590803498066112,6.532045764999119e-10
VEGFA,6.2815220260978695,2.718592363170067e-08,1.2577123760052311,4.0390515109955285e-07
LYAR,6.677170096503141,4.56892245852666e-09,1.2565973029600386,8.838576864125977e-08
NDUFA4L2,4.419397708004636,3.516104498303164e-05,1.2565084350735032,0.0001961667103867625
MCM7,6.881530921748621,2.0810111899755495e-09,1.2559463003501738,4.5460941040614876e-08
SNHG1,5.919388842323509,1.1142359122310415e-07,1.2554085152042855,1.3620388820780436e-06
CDCA8,6.242525591591996,3.1058002857367384e-08,1.2532697867545233,4.5232050121896626e-07
SQLE,5.272058482154326,1.7738609825171439e-06,1.2520842389298927,1.4748438971826858e-05
PLAU,6.01248214476859,9.311229634518745e-08,1.2512385035211198,1.1656280060990133e-06
NCAPG2,6.944794409738068,1.4830176116961854e-09,1.2511280457344855,3.3729641680596604e-08
MCTS2P,5.429152451008145,7.489355068854718e-07,1.2508979741204755,7.012526578357211e-06
SERPINE2,3.039483063475198,0.0034556417019589915,1.2504923685072713,0.010697938743019211
ASF1B,6.321590952332848,5.19109952105069e-08,1.2500700177080581,6.995049720060332e-07
BMP4,3.606833238949279,0.000610070722477264,1.2483624757930851,0.0023747090694508474
LINC01124,5.679090227188702,4.7372602115110974e-07,1.246674004202708,4.728710603254063e-06
CDC25C,6.635239112879245,6.072567891706395e-09,1.2462890266232225,1.1204094936509995e-07
C3orf67,4.4206424186272955,4.611754003750338e-05,1.24549309649196,0.0002496255458969489
C1orf233,5.5293072480868055,1.1432097264948714e-06,1.245355930401742,1.0135210165384042e-05
CBX3,8.045625568062194,1.7221059670792092e-11,1.2450240618895148,7.982699202826597e-10
UCN2,6.334647462592078,1.0551832864308097e-07,1.2439205881526452,1.297571523930277e-06
MIR17HG,4.504404905424524,2.622868946011439e-05,1.2421311766152192,0.0001520489248931262
CENPH,7.921022182162734,2.459975032256201e-11,1.2403061331927017,1.0864964135206336e-09
TNFRSF11B,6.20556416749743,3.2463648110542636e-08,1.2401145714570792,4.6969996457679286e-07
SLC44A5,2.8451249256359255,0.006307785057406819,1.2391088110245534,0.017968659388628388
SPTBN5,3.5802003279640426,0.0006529081971733119,1.2383658817512158,0.002516100377895442
TSTA3,5.61652112951798,6.106289113425997e-07,1.2382928628207477,5.878269456658824e-06
IL1A,4.830009603113111,8.774254138477926e-06,1.2374447353013593,5.846939997645093e-05
HKDC1,4.92957198528255,6.3520751081399566e-06,1.2367166552936162,4.4293438347190256e-05
FAM60A,9.944230243600293,4.921397409405116e-15,1.2337859502804722,1.1627876442260479e-12
ADRA2C,2.80104755897899,0.006809502107092129,1.2336699051519153,0.019191203622257562
PRDX4,7.922470067500459,2.632740826978486e-11,1.2334891664857563,1.1441139422383649e-09
SNHG15,7.568112559128524,2.041536984439782e-10,1.2334811147711902,6.3836818427999145e-09
CYP4F3,3.912283006620824,0.00021299825068884603,1.2334517011207677,0.0009476456079330826
E2F7,7.865372005492241,3.0250742176477963e-11,1.2325046224439085,1.280316628881335e-09
GOLGA7B,6.064600952912969,1.14512070849383e-07,1.2322456929670431,1.3947776557510433e-06
DHRS2,7.083626253915746,8.27501715245108e-09,1.2317577649013454,1.4456938470032474e-07
POLD2,9.86960159588147,6.160704533670538e-15,1.2304029284078863,1.3629718684673293e-12
EXOSC5,7.445710162945997,1.8515858830249217e-10,1.2288444105887057,5.829261843375743e-09
UTP14A,5.710175646372578,2.5014626174091866e-07,1.2284534517809123,2.722522104529068e-06
PDRG1,7.59568246591881,1.0776427364499521e-10,1.2284090592673547,3.662781233833245e-09
FBXO41,5.250287414323736,1.9468414865666334e-06,1.2281440086769901,1.5952301150533868e-05
C2orf70,5.170936724774822,2.250174121211201e-06,1.2258196900301643,1.8025094606252727e-05
CTSV,5.029061308131386,4.15283564669488e-06,1.224691662814563,3.061599766675753e-05
SPAG5,5.953968999002287,9.29363441473906e-08,1.2245865423815845,1.164024123093617e-06
CHEK1,7.5215117611626505,1.567741008552042e-10,1.224158910156472,5.100607644936163e-09
DDX11,5.401628960635414,9.678952238006393e-07,1.22311704697786,8.746638754701952e-06
CASC5,5.556212240822836,5.18973263522121e-07,1.2222757258166528,5.113252364807423e-06
SOX14,4.129570585478535,0.00017818710825040604,1.2222341008928448,0.0008128137706432767
NCR3LG1,3.9991989097895964,0.0001540032289818195,1.2221351420166804,0.0007160532251626976
CXCL2,5.499130379118383,6.02486809868122e-07,1.2219974445290536,5.815993258607941e-06
TRAIP,7.4931737830131,1.4520515020941332e-10,1.2204687485001047,4.749613622978874e-09
CMSS1,6.897088966227732,2.0152802904623873e-09,1.2201933808524856,4.418365869251591e-08
PTPRO,2.6250574765992787,0.010687291040083247,1.2197056668543467,0.028291734444845635
SH3TC2,10.822644732014098,2.869722368835601e-15,1.218576845746499,8.216183949174492e-13
TRAP1,7.758357885681671,4.8008816220077334e-11,1.2156680087801668,1.8633852496519967e-09
NCAPH,6.911044568043421,2.073853528695261e-09,1.2152158451379274,4.5386060678352404e-08
PRR11,5.7027213344045915,2.548143102449974e-07,1.2136504905254624,2.765905911740525e-06
FZD10,2.807084230711904,0.007107931654637667,1.2123117890939032,0.019891746176088115
AMH,3.0212221505978336,0.0039815508903113415,1.2110865781675804,0.012093737202523316
LINC01356,8.360580237394176,2.7699692990025115e-11,1.2099871933251323,1.1952122847610838e-09
KIF15,5.405396617178747,8.241545890547075e-07,1.2083321255926314,7.605849859399076e-06
BRCA1,5.334793642168162,1.184204593772845e-06,1.2082714298999808,1.0449167147953574e-05
BAAT,3.718605337514404,0.0006205069122504754,1.2078958016888384,0.002409551015881214
FIGNL1,6.842419636259874,2.5812501611788666e-09,1.2078168810829752,5.451643535998482e-08
LOC441178,8.301320107730218,1.7195703660431813e-11,1.2072761924267228,7.982699202826597e-10
SERPINH1,7.065410795996084,9.966108372920528e-10,1.2065204694197167,2.4003682903849676e-08
HABP2,3.5140295121544685,0.001120946978265058,1.206486678128525,0.0040334073739548984
TACC3,6.89532495350012,1.8898560568036787e-09,1.2061433368408725,4.177251316836905e-08
LOXL2,4.634464814075043,1.6110026456267024e-05,1.2057663246475183,9.935468926500615e-05
FGFR4,3.9174996096823285,0.00020423726118568022,1.2048398271326866,0.0009131578152149025
MAGEA11,2.599880222921897,0.013188211862905724,1.204552868347821,0.034016843871461186
EZH2,6.445522375306697,1.2725692249096937e-08,1.2041320859408216,2.113941614839748e-07
ARHGAP11A,6.101894328283472,5.2741082048844666e-08,1.203555796134605,7.088682316062832e-07
GAS5,6.586031256455682,8.356376576534006e-09,1.203358548724867,1.4577833718030936e-07
ORC1,6.031398316693051,7.522791440999756e-08,1.2032092891135857,9.671138537145805e-07
EPHB2,5.200754086566144,2.2189010262804227e-06,1.20241110582952,1.78273936532058e-05
FAM72A,5.854041419959803,1.364721805494341e-07,1.2005702316597389,1.623991476934349e-06
ADAMTS2,3.4912728526764667,0.0008430826992701422,1.199192053146772,0.003148750854732686
TMEM206,8.32335335414256,7.563231708867234e-12,1.1986415253171203,4.0811265380707987e-10
MCM4,6.617062204710562,6.1456293087341176e-09,1.1983167420823735,1.1281015097494624e-07
SLC11A2,5.682021118156717,3.373639052642709e-07,1.1981660953817048,3.510084650924026e-06
LFNG,4.634291371832874,1.6566385686376432e-05,1.197487207671756,0.00010175657800698053
ZDHHC9,7.693147366028617,6.19606319622202e-11,1.1970471603741935,2.2927886743184932e-09
KIF20B,5.522913574430581,5.179872134828864e-07,1.1958845184923215,5.105604223296688e-06
BLM,6.532587799471555,8.99707274453812e-09,1.1954552170171384,1.550656956877335e-07
TPD52L1,5.216659380800226,1.8172049364613342e-06,1.1953582432041934,1.5036891986985049e-05
BBC3,7.217182489488829,5.12440602926852e-10,1.1949992298865335,1.3887254468627915e-08
BACE2,6.45196782721192,2.156460794758239e-08,1.194139312120253,3.31729645393404e-07
RRP9,8.793821651568663,5.674191064127286e-13,1.1940429585011225,4.8794033122474076e-11
EBPL,6.567662330630704,7.424068340202692e-09,1.1937184137571268,1.320702683678163e-07
GPR157,5.37514637541974,9.307800497140729e-07,1.192281239052094,8.474172573827787e-06
KIAA1524,6.510118374851666,9.17257311161176e-09,1.1910404182933356,1.5731059848074967e-07
MST1,4.1953452686960695,9.214434521381492e-05,1.189467302935721,0.0004559627460600651
MFSD12,7.563370867507229,1.6452854875753207e-10,1.1888478838700456,5.324423886387368e-09
ATHL1,2.74762941167858,0.0076202710036544045,1.1884950550267197,0.021155249275032352
HIST1H2BN,2.5069133959525156,0.014607335689099036,1.1878619037752163,0.037188421522116766
HM13,9.357315433147047,5.1516233719667095e-14,1.1865303946019043,7.1639946502961055e-12
OXGR1,2.5647698601727886,0.013181654120499892,1.1861487363153205,0.034007074597316375
FOXP4-AS1,8.127618763485472,1.095482423878349e-11,1.1837699456008706,5.463045136783505e-10
DEPDC1B,6.306883386420591,3.028157628704181e-08,1.1829996318298561,4.439352051334033e-07
PCNA,6.911186828526245,2.105423269442499e-09,1.1820123391708943,4.578872268556985e-08
C10orf2,6.306497452236262,2.1497239953166123e-08,1.180881793765952,3.3090248671742616e-07
CHAF1B,6.8765540927908955,2.2141991398890804e-09,1.1807004909008847,4.7770168677606966e-08
NPW,3.2425108889864567,0.0020526580398068646,1.1799008603628667,0.006848572258944318
ITGA11,3.2702119380625896,0.001753344987999966,1.1796002080473493,0.0059610790203921725
CAD,6.265777202809483,3.073405134972423e-08,1.178350962643866,4.481389296865721e-07
TIMELESS,6.568717288021438,7.182451087963605e-09,1.1775311617368507,1.2879968550974425e-07
FAM57A,7.015976543377183,1.1934683323677086e-09,1.1773783569948537,2.7980968532274138e-08
LRP11,8.198449627763555,9.253484535775541e-12,1.1770779511157183,4.740901045529127e-10
LOC100996634,4.7430349562429,1.1534070953599102e-05,1.1753052427594033,7.398343456162038e-05
TCF7,5.440550145389197,7.35891715350999e-07,1.174283473562308,6.903878482953706e-06
CPNE1,7.402989577956393,2.1723405883389911e-10,1.174279891908153,6.6751135763600136e-09
LMNB2,7.691576485689878,6.340129275687211e-11,1.1733823381677402,2.3377785765624843e-09
MTBP,7.308746368816687,4.0302375877470705e-10,1.1726228855129635,1.1351835872154249e-08
MEGF6,2.9206901064507496,0.004817061632466683,1.1724918263434216,0.014254378877396548
LGALS7B,3.76727651442606,0.0004442451651089814,1.1716382427883747,0.0017979628036075455
COL5A2,3.3819355769474364,0.0011741396368589016,1.1713161723558319,0.004202038559205622
MMP13,6.376533713889538,1.250548235896224e-07,1.1712699764867311,1.5050761551678332e-06
PROSER1,5.538086855313543,5.236631263095165e-07,1.1705738154886198,5.151117963568469e-06
GGH,3.4503741121089733,0.0009465454142809428,1.1694459588202282,0.003475951290469447
PYCRL,9.283992347363666,1.4700061186738354e-13,1.1688081216320416,1.6187361495043647e-11
NLE1,7.876326582852275,3.1258571576004886e-11,1.1685439426383537,1.3138317752567442e-09
ERVMER34-1,5.189227672162018,5.240622669847578e-06,1.167330816660604,3.746644926363415e-05
SGOL1,6.777247141146805,3.0233667505479404e-09,1.1665544120341635,6.252797762125638e-08
TFR2,7.189956777761934,3.6487931130289445e-09,1.1664681261781995,7.302387269627664e-08
KNSTRN,8.26944565712586,5.298329863280419e-12,1.166115729726756,3.0410414045469875e-10
CENPE,5.040982081989829,3.4405996823655676e-06,1.1655292133335515,2.6051784029262122e-05
TMEM255B,4.226300575295089,6.956806528016208e-05,1.1639607713958253,0.0003561229357715659
OTX1,8.640291773208325,6.81778163321021e-11,1.1638553510576843,2.4875192477631736e-09
PDPN,4.732872202222091,1.1069260642429858e-05,1.162851987793006,7.141609941521024e-05
E2F5,7.29355674705823,5.898277351255237e-10,1.1622556991113364,1.568748389291229e-08
PSPH,7.093749657019018,1.111672807975094e-09,1.1621605055929822,2.644542468707907e-08
PDCD2L,6.9546170938156155,2.270652138170995e-09,1.1618347125435085,4.88150092177821e-08
SLC19A1,7.490106392143819,2.1399964581585326e-10,1.1617651802841866,6.600627858776432e-09
CCDC78,6.390693219872189,4.3841915288960994e-08,1.161352808017046,6.051825584073481e-07
TRIM72,2.8475238879639506,0.006934931462315676,1.1611352993946524,0.019499536922809275
GIF,4.994656437713634,1.1440610727809054e-05,1.1611093964592252,7.350018549946175e-05
RUVBL1,8.56176357123609,1.713025469135279e-12,1.1597558646114505,1.2297400535951668e-10
GNB1L,7.274316767934201,4.061309424043173e-10,1.156757089330823,1.1412936044285758e-08
ZNRF3,5.206584908001227,1.795780814594706e-06,1.1556367162061432,1.4884918904624238e-05
HIST1H2BL,2.55464080532764,0.01294993596280262,1.1555926890746777,0.03349092896820027
DUSP14,6.053252210129676,9.036451012429431e-08,1.152736219973853,1.1353178721656307e-06
TMEM74B,4.7089003715294036,1.2572243158589442e-05,1.1504617823652417,7.992636089535858e-05
RHOV,3.214157036577177,0.0019864233044673382,1.1479968930232558,0.0066531238009244625
RTEL1,5.411278818628655,1.0091423670050467e-06,1.1472218562589704,9.062172931156759e-06
PFDN4,4.98134480736904,4.280378262956648e-06,1.1470162249057623,3.1413536009443e-05
C17orf53,8.675908434483661,9.363947049776354e-13,1.1464611935731928,7.472370259621814e-11
SLC7A1,6.939055228797289,1.5271684328830587e-09,1.1458420953892885,3.4508051051663994e-08
LDLRAD3,5.6926501294460685,2.6818767209664524e-07,1.1452592729859643,2.8968553875472517e-06
MMP14,5.1642483715930885,2.558228486358664e-06,1.144912279979117,2.0128370011000468e-05
SAMD10,6.74100328828542,4.395733528641758e-09,1.1447443412531615,8.557965692242065e-08
CENPN,9.077361735639903,1.89618576690833e-13,1.144703887465229,1.9636415669566434e-11
DHX34,6.723478226832481,4.051023576990441e-09,1.143809575602298,7.987510595301673e-08
ROBO2,4.047418484813228,0.0001805862073853188,1.1431462211251437,0.000822062465942596
TTI1,7.08274680449894,1.128724834160703e-09,1.142707173141953,2.6772560978688955e-08
MTHFD2,7.388651894536466,2.3453578335319387e-10,1.1424497544777434,7.1345785296041575e-09
TK1,6.04024403741323,1.3431477342737346e-07,1.1423512270934637,1.6030820628389212e-06
KCNQ1,4.073599938816784,0.00012058356566280641,1.1412999637321093,0.0005766403136592069
EIF2S2,6.987216713445121,1.2749325453793441e-09,1.1402314216162557,2.9662292948711012e-08
SERPINF2,4.559052570937378,2.3448136654495194e-05,1.1400228157581966,0.00013803431389061322
FAM84B,6.770027965945003,3.517747954103389e-09,1.1392864999984944,7.098500349175793e-08
LAGE3,6.428495529165459,1.7207546058540656e-08,1.1391017249290973,2.728096683261534e-07
NTMT1,8.392863186304211,3.452892272312039e-12,1.1382789251935925,2.1710356374813632e-10
BORA,6.5436918306666465,8.580142575514104e-09,1.1369742417918176,1.4904093484490453e-07
PERP,5.526832551701587,5.700437813991149e-07,1.1359571341079535,5.542383325660751e-06
SHROOM4,4.485677160003781,2.757628907899354e-05,1.1356423482542644,0.0001585766944769345
PBK,4.7085117081067756,1.3428260708979029e-05,1.135504353890695,8.473238433196488e-05
XKRX,4.541993789359043,2.3189913868628234e-05,1.1353119028764438,0.00013667952141122226
SLC1A5,7.918365589061315,2.5241344437214483e-11,1.1348910244419521,1.1128140547537167e-09
FAM111B,5.120347151438019,2.758238546412077e-06,1.1339377210862804,2.15142606620142e-05
STRIP2,4.99484238123646,4.128853486194048e-06,1.1338574577768323,3.04856046581031e-05
IFITM2,3.6245709971515763,0.0005494129307459834,1.1338130607963235,0.002167019948563088
OTUB2,7.0246054483279785,1.52375196658783e-09,1.133635445864174,3.446285116996415e-08
GOLT1A,4.067925092092759,0.00012129376542013602,1.1323458507515198,0.0005792396144553434
CDCA4,9.0813036100486,3.9500472339380335e-13,1.1310448304939649,3.725905018802945e-11
RHBDF2,6.108563991361117,5.031407719692899e-08,1.1309894908231342,6.818622761662754e-07
CDK4,8.489154096122032,2.4480851940395162e-12,1.1299534184086237,1.6304633973597662e-10
GALK1,8.199608071859501,7.332399010437574e-12,1.1295997144616177,3.96536138484464e-10
DCAF13,7.915876811861703,2.4554953860230153e-11,1.129449537756928,1.086489740259202e-09
EN2,4.352161581822404,9.699396378575978e-05,1.1294006513470047,0.00047714677636754595
MAPK15,5.3216307108714505,1.947997290829974e-06,1.1293528084473332,1.5955203914679303e-05
AQP9,2.949608063193899,0.004317461631443958,1.1290250295886652,0.012973175239266596
GCHFR,3.6794805010173834,0.0004677915364396083,1.1288052387453975,0.0018804763274952172
FBXL6,3.8544741464414742,0.00026173484928671724,1.1286429595145258,0.0011333770982636213
GNA15,4.930442001747909,5.326570897392914e-06,1.1284692623174082,3.793603434561134e-05
PROCR,4.736513169076292,1.1110741581784248e-05,1.1280385727389817,7.166472492295295e-05
CST2,5.446478804685866,1.5336439408054038e-06,1.1259306756464929,1.2972804637970215e-05
FGGY,3.1833544010970782,0.00220234795786374,1.1248559696420433,0.007278155880305809
LACTB2,5.300174129945767,1.8697818480959831e-06,1.1238676090905706,1.542474951025893e-05
EME1,7.812953341920165,3.787568380860037e-11,1.1236524639139764,1.5336815992780342e-09
RIN1,7.818326691346296,4.2319803497953286e-11,1.1231094077528283,1.6719070420879727e-09
H2AFX,8.49424799659045,2.0555645921390058e-12,1.1211869236014902,1.4171167114531116e-10
DHCR7,5.692209171675321,3.15128918498859e-07,1.121065044364003,3.3155976483304072e-06
HECW2,4.633334825596978,1.7271781531534416e-05,1.1187128226256824,0.00010571581372017643
ALG1L,5.941762253894879,1.014634306005518e-07,1.1182808488778755,1.2546819344995065e-06
CEACAM6,3.224158843135936,0.0019198870018708643,1.1179934345746076,0.006449802605953804
MATN3,4.347963143303012,6.723729182403383e-05,1.1171062118688546,0.00034571872677576323
NOXO1,3.0352533178981265,0.0033748362833320835,1.1163566841923709,0.010482452557902948
INHBB,3.4058428162755643,0.0010924615584312237,1.1158363999194867,0.00394102349332675
HIST1H3G,2.642395819510622,0.010270690314190872,1.1151404021453235,0.027328615732139627
TMEM158,4.981672224342256,4.275596787231065e-06,1.1139527075782483,3.138791053214335e-05
LRRC36,6.377075116556804,4.2416856647757854e-08,1.1132136232463006,5.901981837506204e-07
FIBCD1,2.843416980367705,0.006103226156877459,1.1126800378529307,0.017490357012926262
FANCD2,6.181756349089426,4.2107444749966476e-08,1.1120364273968564,5.86228132399991e-07
POLR1D,7.620104643053411,1.1727996185956355e-10,1.110874001262327,3.931301862003221e-09
DLL4,6.268625420251158,2.5780145392707526e-08,1.1104894365963895,3.8651072157380485e-07
CACNA1D,3.9887231877498626,0.00016109277523926736,1.110333010528128,0.0007448895645492705
DBF4,7.745218270349108,4.976340048127942e-11,1.11024199375227,1.9192426531100098e-09
RANBP1,7.378665452691864,2.3805739420879206e-10,1.1101934625041627,7.210021317072813e-09
ZNF695,8.126014878105337,1.4109220155881066e-11,1.108860764492604,6.754576034420306e-10
RCC1,7.712000639285364,5.8118214781281296e-11,1.1071025678154056,2.1792987286860733e-09
KISS1,5.2087040778406015,2.8097247285785645e-06,1.1070276114930921,2.1859802108276197e-05
IMPDH1,6.688791481961594,4.939329028630952e-09,1.1055708352573168,9.457396635779926e-08
IGFL2,2.543297016466388,0.014098951697407451,1.1048519032065878,0.036044972004213444
SLAMF9,4.887535672548658,1.3539144456512153e-05,1.104761829745483,8.528935619465097e-05
HOMER1,5.469863135468867,6.612987851337093e-07,1.1046611605492935,6.301240107679698e-06
DDX27,5.209695146749303,2.452920954228939e-06,1.104355387659,1.9415576020825245e-05
NKRF,7.494141950351343,1.7261263798378403e-10,1.1034210232779684,5.505506104814374e-09
ANOS1,4.522424864327091,2.8225912885034125e-05,1.10334056808361,0.0001617771587306148
TGIF1,9.516702883677544,2.876915486342794e-14,1.1029454151070022,4.5097740762644365e-12
NOB1,9.937621866360383,5.073233388791831e-15,1.1026291414584826,1.1871366129772885e-12
TMEM52,4.816904535900281,8.14476830469805e-06,1.1025248993118535,5.4769572109182576e-05
GINS4,5.766789119935522,1.9665523779549933e-07,1.1024897740302122,2.211553542971937e-06
EPHB1,4.069324751132117,0.00012145415559643082,1.1019330880581601,0.0005796446902378401
PSMA7,6.453041678485798,1.3772415944685636e-08,1.101642623476156,2.2449130236427973e-07
AGTRAP,8.043507417689087,1.5125924245828155e-11,1.1007880357365414,7.161566000904163e-10
C1orf112,6.711242378019107,4.122370875729061e-09,1.1001582963064016,8.103555543759486e-08
PRIM1,7.049448253947078,1.0271366006409324e-09,1.1000524897462824,2.4602752276769417e-08
KIAA0895,5.388207646419958,9.639937127956363e-07,1.100041428775249,8.721097024012864e-06
SLC27A5,5.2616778515055245,2.309372307349176e-06,1.099044295260286,1.8426519498901494e-05
ZMYND19,8.355807825468428,4.3468657905932714e-12,1.0988591798289216,2.5927775950950455e-10
SPON2,5.037446799290287,3.4536251685188675e-06,1.0986338713228392,2.6134148663269636e-05
DNMT3B,6.086121458594159,8.744161047033931e-08,1.098297717128947,1.1014384225704851e-06
DUSP15,3.5977718381083603,0.000710264219630024,1.0958317047874964,0.0027079727477543887
RPL36A,6.049435593087047,6.226122095843768e-08,1.093812100952495,8.207958143253193e-07
OIP5,6.239152571909173,3.3553203334846316e-08,1.0914214158146778,4.837649211320776e-07
OSM,3.3339711947785173,0.0013638326793727923,1.0913801430157282,0.004795583309524096
SCARB1,5.94123515605221,9.73911564946936e-08,1.090477700293003,1.2098576745558262e-06
XPO5,8.959510947050703,2.7946055518488134e-13,1.0904249446278849,2.7534218910847256e-11
IPO4,5.828309797508892,1.5331743755891654e-07,1.0902190850595703,1.7903709982887682e-06
CCT6A,8.534921336666626,1.7549716398155244e-12,1.0897545415033463,1.255494910742163e-10
ABCA12,2.6303928789710906,0.011138846897592225,1.0896815224757308,0.029375268541374556
BCL2L12,9.076193115094464,1.7060466444115083e-13,1.088956949913169,1.8130284339911993e-11
XRCC2,3.933987264464734,0.0001924136737515057,1.0882736526400976,0.0008684308539348373
DTYMK,9.140158992507143,1.42940724522071e-13,1.0881159193528935,1.5884043251000543e-11
LINC01315,5.903454892644015,1.116246767376845e-07,1.087769272767793,1.3630196352675816e-06
RPP40,7.246611499697528,4.5426867709758814e-10,1.0875623487880675,1.256577582870741e-08
NUDT1,6.303685550262425,2.528272668104372e-08,1.0866997686768132,3.802722104511001e-07
MCM8,5.090711469596803,3.0144332538587408e-06,1.0863091963733438,2.323701224767384e-05
NCAPD2,6.249146254375979,2.7872012980682567e-08,1.086092209740415,4.123363573847362e-07
YDJC,7.748362661733366,5.214378262302803e-11,1.0857265034444348,1.9858702565164478e-09
CEBPB,5.740041125700806,2.4577775216199364e-07,1.0856482395643514,2.683377019566746e-06
GRINA,6.695560360613193,5.02090080998001e-09,1.0836757992755341,9.568413634430189e-08
LOC730102,4.2210031593863615,7.873831947048893e-05,1.0833277821964247,0.0003978770229721384
EPHB4,5.680325460318143,2.8205013174152437e-07,1.0820230667515292,3.019785308430153e-06
PLOD3,7.103971492972553,3.2649396897020936e-09,1.0815470893318793,6.65457054343301e-08
NCAPD3,6.004555342515358,7.397010996068205e-08,1.079843798902223,9.529574356819261e-07
AEN,7.262953603431034,4.057981408622386e-10,1.0797013189980538,1.1412936044285758e-08
FBXO2,2.9052275781626657,0.004958065355083075,1.0792536192411382,0.01461122287252382
CBFB,8.349152050806927,4.201416139723494e-12,1.0788629552741584,2.53083324693839e-10
RCOR2,5.029313403538674,5.165707328757758e-06,1.078703022160688,3.698518786485696e-05
DNAJB1,4.930356833493886,7.337831568588382e-06,1.0777761461681088,5.0062649019671105e-05
FAM83H,3.972144063834982,0.00017016618218304648,1.0771824204137035,0.0007810569991713728
FANCA,5.898380051810131,1.294912234077605e-07,1.0758151785783476,1.5523637501730342e-06
FEN1,6.647656173764931,5.3702727755145675e-09,1.0756883731038593,1.0138941680754268e-07
ACTL10,6.465823253646479,1.3906797621537356e-08,1.0750589067560203,2.2653000463034344e-07
CENPU,4.6480761560556,1.518524692376408e-05,1.0741906694104415,9.436878680713041e-05
EIF3B,8.334704939185848,4.394515699378227e-12,1.0735540453802672,2.60841302585533e-10
POLQ,5.013530824700045,3.85493671236933e-06,1.072532730126745,2.8777220807429455e-05
HYAL3,6.046193872703958,1.3153696622275127e-07,1.0724720370741965,1.574561539595118e-06
RIPK2,7.884337597090718,4.586633052622889e-11,1.0708564832975171,1.7916581375382125e-09
KREMEN2,5.424100495323725,1.448924165590526e-06,1.0701319705027275,1.235927742510026e-05
HPN,2.8271075832116024,0.0068057084386830904,1.070005911226302,0.019182733444960815
SNHG25,3.1210226014796114,0.002609081503364456,1.069239294308024,0.008402091764705228
PSMG1,6.538497801549493,1.174303681346941e-08,1.0679919898666137,1.965464538463491e-07
DIO2,5.404145803220724,8.31657173064183e-07,1.0677967699826227,7.669272058995816e-06
LINC01272,5.0580432551959165,3.3722595901595184e-06,1.0677078180230553,2.5622013545464263e-05
SNRPB,6.092413921938555,8.63043983939419e-08,1.0668175215171551,1.0910669295142701e-06
KDELR3,4.462805748320337,3.237484945387563e-05,1.0663468526744264,0.00018258964920266914
ULBP3,6.472470319073577,1.136713746369235e-08,1.0654110338673657,1.913075085175775e-07
DNASE1,2.7876534283054277,0.007050835735937468,1.0653872088643292,0.019768333925089195
RRP1,6.600563986985982,6.423982457162606e-09,1.0646751136352544,1.1675432193988737e-07
LIG1,6.370275902722021,1.8035525601823756e-08,1.0621543007896177,2.8445401882435703e-07
BZW2,9.209526770745502,9.638586812598912e-14,1.0620038557935638,1.1967584115888118e-11
SLC3A2,8.451915992449297,2.6221790147917967e-12,1.0611085464198151,1.7312366664032757e-10
SPNS3,6.782149045822031,6.850316148566863e-09,1.0606301811796501,1.232145556478368e-07
RBL1,5.3743354759105495,1.00367607381414e-06,1.0597649689621647,9.019741850938298e-06
ABALON,6.078144286024551,5.492926702268311e-08,1.0597623985476798,7.356954552911481e-07
ADAMTSL2,2.9736853820576603,0.004158689582472591,1.059749597531367,0.012556559513530147
PGF,5.372190327134639,9.422495998128328e-07,1.0595057647340416,8.5529974864025e-06
DDIT3,5.425764909967653,8.101148647507754e-07,1.0576939174689173,7.507599142640849e-06
TNFSF15,6.262454219448626,2.5797161589067837e-08,1.0559020745554841,3.8651072157380485e-07
FAM222A,4.759010068444619,1.2020169701374894e-05,1.0556426323279209,7.679780778489352e-05
SRPX2,4.002593535722549,0.00015206433938163492,1.0556113287196887,0.0007077142404267484
DNA2,6.162540317598047,3.881036938887187e-08,1.0550462957306652,5.478475344823583e-07
PLK4,5.645378915154177,3.227441388099391e-07,1.0548754632764878,3.3779794855872824e-06
GRAMD1A,5.563678951301522,4.407527820745433e-07,1.0546355842563768,4.446998219140168e-06
CENPK,5.66952730907515,3.190311542786964e-07,1.0528996431405893,3.3450849506791707e-06
RFC4,6.594893348059653,6.53449796534391e-09,1.0521838032387576,1.183227560683344e-07
